source,RoA,earnYield,grahamNumberToPrice,bVpRatio,revenueGrowth,incomeQuality,returnOnEquity,returnOnCapitalEmployed,currentRatio,grossProfitMargin,freeCashFlowYield,freeCashFlowPerShareGrowth,DcfToPrice,marketCapRevQuants,Altman-Z,Piotroski,tbVpRatio,BoScore,EPStoEPSmean,priceGrowth,CycleHeat,AggScore,rankOfRanks,moatScore,total_return
0J7X.L,-0.5462720859135671,-0.8497249733754623,-0.24865538320442016,-0.003578318980102941,-0.02798031669588955,0.3057743686643301,-0.05438547438890759,0.03671048199601852,-0.08175459987575219,-0.2543701643842584,-0.4422418380843609,-0.9925786326680355,0.2534825274730716,0.07581524134151478,-0.10238537366604797,1.1986135021536821,0.12917777602194594,0.006244765490582025,-0.06426235155641587,0.06650100550490395,-0.3578350563361546,-0.19537049004833262,5.6,3,1.1731887963717398
MSA.TO,-0.39134675528970597,0.5753525592079223,0.08639330845782521,0.0,0.42333177333778443,0.04035674220781923,0.003294919737760877,0.13327686906643763,-0.13368641423191238,-0.6999223622593318,-1.529531310904527,-1.1887273522347794,-0.3369262012233632,0.2988012452871465,-0.08862789053035258,0.24549915104352538,0.2603820004111881,0.10204514517564672,-0.1468573344867614,0.05434648328404321,0.2127920264050514,-0.20797533975385826,4.2,5,8.040544367406293
MPCK.DE,-0.6640946364469462,-3.2680084410280377,-0.1336498960439286,-0.03248219416175215,1.6961414652836975,0.14293288762552242,-0.8819161213722527,0.04763879182736832,0.2624282810314953,1.3350953610172294,-0.6653392600117765,0.0,0.5107701404834581,0.2988012452871465,-0.11903889553178636,-0.7076152000666311,-0.013368247448113692,-0.02568869440443904,-0.1450565897624929,0.052519944544168695,0.2127920264050514,-0.209713803277302,4.1,4,0.9749107912041572
NICE,-0.3359793340624714,-0.8698769955240842,-0.31674405274054657,-0.17830459250216768,-0.20552211936527565,0.19732568707663778,0.022481102608942857,0.05965947023038254,-0.11580159851386182,0.4967126864026591,-0.7109388325808046,-0.5452687133700922,0.0,-0.1471707626041169,-0.05537690100647462,0.24549915104352538,-0.34272728824767856,-0.0629443976152977,0.18285189747646285,0.039634292702023316,0.2127920264050514,-0.24296992741871865,7.0,3,-0.3240346878996309
NEXN,-0.45152534458288257,-0.9043622683757104,-0.240118934249737,0.0,-0.18312534654600837,-0.14739283508566642,-0.030676843711683218,0.046685749666172435,-0.11664459357347998,0.5933485691222576,0.25037188854957976,0.025063426946020147,0.0,0.2988012452871465,0.0,-1.6607295511767879,-0.13915996621985421,0.06656352307006692,-0.1450565897624929,-0.001866883509571139,0.2127920264050514,-0.2527032727747579,5.2,4,0.4341085046485124
M12.DE,0.4439225360872888,0.0049757412113596465,-0.23218926963617958,0.0,-2.169238732247525,-0.002959841235226591,0.23771632553701075,0.13814716287185982,-0.012323333310953997,-1.057446846381316,-0.5918312158044898,-0.25002415683410095,0.5167702586114056,0.2988012452871465,-0.01913570334634218,0.24549915104352538,-0.2825278939721264,0.04172638759616132,-0.1450565897624929,0.05232034229657194,0.2127920264050514,-0.2570062405583372,3.6,3,0.7176295377670615
0DTF.L,0.23109434193551393,0.22830944875901538,-0.17519536292125418,-0.11580417979779865,0.8470761996720849,-0.520481825816578,0.2558423908812711,0.2169022790638205,-0.09179518462713561,0.8416586188642337,-0.1503827507357987,-3.432360749499648,0.18735025595203342,0.07581524134151478,-0.0646144038932304,0.7220563265986036,-0.23948519995428982,-0.06826664093113378,-0.808523213882313,0.04618682402273371,-0.5929676055454058,-0.26075851905137615,3.0,5,-0.1739728888783204
AEM.TO,-0.2849107718454628,-0.41799926296258166,-0.22841993542844727,-0.09010179086274794,-0.8672145080672274,0.1808994051522762,0.04219345261164693,0.06578026176947316,-0.1027313221206335,-0.6151483209201711,-0.7384252364263244,-0.13370328281835178,0.07617239591715963,-0.37015676654974866,-0.0783850510252315,0.7220563265986036,-0.15845375664090933,0.11268963180732042,-0.1450565897624929,0.05187888275795606,-0.34076348572851684,-0.3319799724544411,6.0,5,2.826000279603238
DNG.TO,-0.0596341948878011,0.5393400739080286,-0.054648883556828745,0.02390134793054222,-0.9173575626441923,-0.12301915279388678,0.08145935373599317,0.12807925488032326,-0.034192952460625946,-1.2127053407669486,0.06721514878249298,-0.5735060918631649,0.0,0.2988012452871465,-0.07244746015849049,-1.6607295511767879,0.07879705675972504,-0.04875174877306629,-0.1450565897624929,0.08288226480343551,0.2127920264050514,-0.33887817563515477,2.8,2,0.6579734043843054
MPE.L,-0.23201319453615946,-0.09465018480454207,-0.16328735305520506,-0.028886000121345998,-0.8686546945810099,0.4182936190724517,0.040705136108909204,0.08432610252477056,-0.08659702943658838,-0.8061246077316592,-0.965777550677495,-0.20516106849407675,0.0,0.07581524134151478,-0.07371393484375358,-0.7076152000666311,0.00037298152761025256,-0.06649255982585493,-0.05340722739842584,0.06802994010305381,0.2127920264050514,-0.3452045558489386,4.4,2,0.728559939963662
MU,-0.3860313633010903,-0.7440607653841356,-0.19427853930249553,-0.07949313756545727,0.9199264078788161,0.0912059667949523,-0.01549291902500002,0.05099013423978117,-0.06780751196666485,-0.8584979880017977,-1.009745372068463,-0.2144596273692299,-0.5292227532258816,-0.37015676654974866,-0.0682871546102331,-0.23105802451155288,-0.11400536406264103,-0.07536296535225025,0.12303419165714383,0.07681829445550753,0.2127920264050514,-0.348319323086539,5.7,4,3.1650324689846365
MTE.DE,-0.3860313633010903,-0.7440607653841356,-0.1942785251306148,-0.07949313756545727,0.9199264078788161,0.0912059667949523,-0.01549291902500002,0.05099013423978117,-0.06780751196666485,-0.8584979880017977,-1.009745372068463,-0.21420383461451223,-0.5294782049558996,-0.37015676654974866,-0.0682871546102331,-0.23105802451155288,-0.11417374215773798,-0.07536296535225025,0.10300196318955161,0.07684828457968577,0.2127920264050514,-0.350336349210732,5.9,4,2.571625788700474
KIN2.DE,-0.2541020249777798,-0.3437190113618735,-0.17040881017863893,-0.02583562013557745,-0.7723741489254813,-0.018741934524624585,0.05323636541996823,0.08546402233347619,-0.10517733671641649,-0.6239441441354112,-0.257438723014327,-0.1835882415522139,-0.3682684450178507,-0.1471707626041169,-0.1052190012377404,-0.7076152000666311,0.13819125086885767,0.07720800970174062,-0.1450565897624929,0.15819263357206592,0.2127920264050514,-0.3503575685910017,4.6,4,5.660515369976217
GFI,-0.2508971408014802,-0.8593982171691439,-0.15790803747749158,-0.05933616577562896,-0.4514234583303455,0.5222517481827675,0.073954824541809,0.16648432990795065,-0.1250230858029431,-0.6534476378814593,-0.3812119279959822,-0.08941531857250493,-0.3110151708365768,-0.1471707626041169,-0.10846371513294562,-0.7076152000666311,-0.06251521193106904,-0.09132969529976054,-0.1450565897624929,0.11137126341012969,0.2127920264050514,-0.35143731429928643,4.9,3,1.1422929259900378
K.TO,-0.373393285175707,-0.3582214512450214,-0.10764996094320335,0.005732846597083925,0.4998737737869976,-0.7612546149552643,0.01160047465487833,0.06689742299049603,-0.091546944379382,-0.5921516921412573,-0.4456534785444696,0.07112427305634414,-0.31500610694122716,-0.1471707626041169,-0.09644190365763453,0.7220563265986036,0.0454742870583063,0.006244765490582025,-0.2326353378900047,0.05864347751496434,-1.552751667208944,-0.35862295579379755,5.0,5,5.120544492061657
AEM,-0.2849107718454628,-0.41799926296258166,-0.2278817725421058,-0.09010179086274794,-0.8667374306410961,0.1808994051522762,0.04219345261164693,0.06578026176947316,-0.1027313221206335,-0.6151483209201711,-0.7384252364263244,-0.13334778544985565,-0.18060685623387585,-0.37015676654974866,-0.07858741651193961,0.7220563265986036,-0.15609225385438094,0.11268963180732042,-0.1450565897624929,0.04894181888835917,-0.36981437456861005,-0.36050370544243476,6.3,4,3.0502517021973277
0R2J.L,-0.2849107718454628,-0.41799926296258166,-0.2278817725421058,-0.09010179086274794,-0.8667374306410961,0.1808994051522762,0.04219345261164693,0.06578026176947316,-0.1027313221206335,-0.6151483209201711,-0.7384252364263244,-0.13334778544985565,-0.18379140711555997,-0.37015676654974866,-0.07858741651193961,0.7220563265986036,-0.15609225385438094,0.08607841522813595,-0.1450565897624929,0.04894181888835917,-0.36981437456861005,-0.36348328218852166,6.5,4,3.0502517021973277
KGC,-0.373393285175707,-0.3582214512450214,-0.10764996094320335,0.005732846597083925,0.4982016957934813,-0.7612546149552643,0.01160047465487833,0.06689742299049603,-0.091546944379382,-0.5921516921412573,-0.3850140359464628,-0.10560855913757095,-0.3211518757030577,-0.1471707626041169,-0.09644190365763453,0.7220563265986036,0.0454742870583063,0.023985576543371672,-0.2326353378900047,0.05864347751496434,-1.552751667208944,-0.3692399983236441,5.3,5,5.120544492061657
EVER,-1.4938166238592403,-2.0274898649652,0.0,-0.18000513103318866,0.6835977860901341,-0.21636383241498536,-0.4239540817595869,-0.12100031770360811,-0.12248998322491696,1.3168096119507187,-1.0756433498313538,-0.15605604930898412,-0.2853261924854317,0.07581524134151478,0.10399870277219785,0.24549915104352538,-0.30712384294456224,0.002696603280024297,-0.1450565897624929,-0.03011655234727532,0.2127920264050514,-0.39432332887576604,7.1,5,0.7137673044968452
B,-0.4874409742336324,-1.075289019443366,-0.3583097994708454,-0.21944380813670086,-0.8389540554033792,0.24083148728458229,-0.03116602720666181,0.04650548740464069,-0.10209164457080269,-0.5154640039292163,-0.598762683719031,-0.8773390512361969,-0.1657614022760607,-0.37015676654974866,0.08715928432638287,1.1986135021536821,-0.37115651051476284,0.23155306586101088,-0.06819684464416063,0.055772486468381045,0.2127920264050514,-0.4006305251430834,7.2,2,0.9691308741821926
0R4M.L,-0.3127756333970036,-0.5347809719805577,-0.19830910673119825,-0.13458558039382001,-1.175980619325093,-0.6228610711810858,0.035269274100907334,0.1694699094118259,-0.12462957839281717,0.12469747461474055,-0.006645955543534441,-0.09587274965812963,0.07775682777475791,-0.1471707626041169,-0.10960166844485489,-1.1841723756217095,-0.20053033030483455,-0.09665193861559812,-0.1450565897624929,0.07686840271710471,0.2127920264050514,-0.4392771016932458,6.6,3,61.74459159621024
EGO,-0.6645323528626781,-1.5373971755866989,-0.03844798937293364,0.3108822498468256,0.20990251108230767,0.2272276566955348,-0.10589778713134597,0.02947797352106512,-0.07728163565734758,-0.3199356655783207,-0.8628794262628176,-0.15962538436153398,-0.45564661645965376,-0.1471707626041169,-0.10245684412333422,0.24549915104352538,0.5688213261424011,-0.01504420777276535,-0.1450565897624929,0.0615480514373235,-1.552751667208944,-0.45307651849760006,5.8,3,2.455741626794259
ELD.TO,-0.6645323528626781,-1.5373971755866989,-0.06168956315292368,0.3108822498468256,0.22182169118764045,0.2272276566955348,-0.10589778713134597,0.02947797352106512,-0.07728163565734758,-0.3199356655783207,-0.8742626689439787,0.0509364508864263,-0.4530476419270553,-0.1471707626041169,-0.10245684412333422,0.24549915104352538,0.5631244316565831,-0.04165542435194983,-0.1450565897624929,-0.15001932439351623,-1.552751667208944,-0.4584185498447102,6.1,3,-0.6371376029060241
CAPD.L,-0.323825862137689,-0.42773002307281094,0.02114619344081196,0.05040374737052673,-0.8864728087371545,-0.046677531398716755,0.03071081302046733,0.11003471572090862,-0.06637719142024134,-0.5259555948360615,0.00843346704332633,-2.2818787596795347,0.0,0.2988012452871465,-0.08680825695145802,-0.7076152000666311,0.12590288944324388,-0.09132969529976054,-0.1450565897624929,0.0817694311675691,0.2127920264050514,-0.4649732984463498,4.7,3,0.0753139009890026
F3A.DE,-0.40203503376179817,-0.6983059643613159,-0.22282978106655513,-0.07314900289660266,0.840363129433967,-1.12519974169967,-0.017390055502785304,0.04360505621545631,-0.051618091551869624,-0.9492420972540314,-1.2235639948906363,0.04337728521067371,-0.6058492944671183,-0.1471707626041169,-0.08628920699548884,-0.23105802451155288,-0.09646476484332418,-0.01504420777276535,-0.1450565897624929,0.08187434352752841,0.2127920264050514,-0.4868254773149447,6.7,3,0.472261165631885
FSLR,-0.40203503376179817,-0.6983059643613159,-0.22282978106655513,-0.07314900289660266,0.840363129433967,-1.12519974169967,-0.017390055502785304,0.04360505621545631,-0.051618091551869624,-0.9492420972540314,-1.2007102258337514,0.018479441052251962,-0.6330530777694238,-0.1471707626041169,-0.08628920699548884,-0.23105802451155288,-0.09646454422050192,-0.05052582987834464,-0.1450565897624929,0.08207932476246084,0.2127920264050514,-0.49327790518011116,6.8,3,0.472261165631885
0R06.L,-0.40203503376179817,-0.6983059643613159,-0.22282978106655513,-0.07314900289660266,0.840363129433967,-1.12519974169967,-0.017390055502785304,0.04360505621545631,-0.051618091551869624,-0.9492420972540314,-1.2007102258337514,0.018479441052251962,-0.6330880112685734,-0.1471707626041169,-0.08628920699548884,-0.23105802451155288,-0.09646454422050192,-0.05052582987834464,-0.1450565897624929,0.08207932476246084,0.2127920264050514,-0.4932813985300263,6.9,3,0.472261165631885
TRT.L,-2.718576094845825,-3.89960584409161,0.0033789563209801884,-0.10755719684663496,1.8176413387712975,0.1172944304953236,-0.7437341121114293,-0.3324714400590924,0.03974420077584011,0.3168260391145309,-3.0395604197839443,0.7780259443568374,0.0,0.2988012452871465,0.6670370352082309,-0.23105802451155288,-0.1964405403452394,-0.03633318103611222,-0.1450565897624929,-0.021787413397512292,0.2127920264050514,-0.7220639640056208,4.8,4,0.7999999999999999
PRU.TO,-0.5766618468788371,-1.9755135845893002,0.013776606536349292,-0.04775525694818897,-1.9477043167173353,-0.15488456846440415,-0.1397092464591023,0.05955437559654752,-0.08869141021729651,-0.8000137772210302,-2.2467856782110647,-0.3167817058973168,0.507096616132116,0.2988012452871465,-0.12064642234485437,-1.1841723756217095,0.5375839382442398,0.18720103822903672,-0.1450565897624929,0.09772950212666925,0.2127920264050514,-0.7829841430775776,6.4,3,2.2671276284425987
HRTG,-0.703942812683432,-7.618849511925912,0.21944643655176635,0.2009827063019232,-0.014676909201971598,0.17556164423829582,-0.3733370012166116,0.012344953014632598,0.34067467144403724,1.3106434788857666,-0.5729947094296021,-0.41088443891555937,0.4888315162773168,0.07581524134151478,-0.12199071187207537,-0.23105802451155288,0.06889099647962961,-0.05407399208890288,-0.1450565897624929,0.004823392929916426,-1.552751667208944,-0.8901601331352259,5.5,3,12.989190379669884
