date,currency,rate,pair
2024-08-19,INR,0.011924,INRUSD
2024-08-20,INR,0.01193,INRUSD
2024-08-21,INR,0.011916,INRUSD
2024-08-22,INR,0.011905,INRUSD
2024-08-23,INR,0.011927,INRUSD
2024-08-26,INR,0.011914,INRUSD
2024-08-27,INR,0.011907,INRUSD
2024-08-28,INR,0.011906,INRUSD
2024-08-29,INR,0.011906,INRUSD
2024-08-30,INR,0.011919,INRUSD
2024-09-02,INR,0.011915,INRUSD
2024-09-03,INR,0.011905,INRUSD
2024-09-04,INR,0.011904,INRUSD
2024-09-05,INR,0.011902,INRUSD
2024-09-06,INR,0.011904,INRUSD
2024-09-09,INR,0.01191,INRUSD
2024-09-10,INR,0.011904,INRUSD
2024-09-11,INR,0.011903,INRUSD
2024-09-12,INR,0.011913,INRUSD
2024-09-13,INR,0.011917,INRUSD
2024-09-16,INR,0.011922,INRUSD
2024-09-17,INR,0.011924,INRUSD
2024-09-18,INR,0.011934,INRUSD
2024-09-19,INR,0.011942,INRUSD
2024-09-20,INR,0.011975,INRUSD
2024-09-23,INR,0.011964,INRUSD
2024-09-24,INR,0.011948,INRUSD
2024-09-25,INR,0.011947,INRUSD
2024-09-26,INR,0.011951,INRUSD
2024-09-27,INR,0.011941,INRUSD
2024-09-30,INR,0.011935,INRUSD
2024-10-01,INR,0.011914,INRUSD
2024-10-02,INR,0.011908,INRUSD
2024-10-03,INR,0.011903,INRUSD
2024-10-04,INR,0.011897,INRUSD
2024-10-07,INR,0.011894,INRUSD
2024-10-08,INR,0.011901,INRUSD
2024-10-09,INR,0.01191,INRUSD
2024-10-10,INR,0.011912,INRUSD
2024-10-11,INR,0.011886,INRUSD
2024-10-14,INR,0.011891,INRUSD
2024-10-15,INR,0.011891,INRUSD
2024-10-16,INR,0.011894,INRUSD
2024-10-17,INR,0.011892,INRUSD
2024-10-18,INR,0.011891,INRUSD
2024-10-21,INR,0.011883,INRUSD
2024-10-22,INR,0.011886,INRUSD
2024-10-23,INR,0.011889,INRUSD
2024-10-24,INR,0.011886,INRUSD
2024-10-25,INR,0.011887,INRUSD
2024-10-28,INR,0.011887,INRUSD
2024-10-29,INR,0.011889,INRUSD
2024-10-30,INR,0.011887,INRUSD
2024-10-31,INR,0.011889,INRUSD
2024-11-01,INR,0.011885,INRUSD
2024-11-04,INR,0.011878,INRUSD
2024-11-05,INR,0.011885,INRUSD
2024-11-06,INR,0.011855,INRUSD
2024-11-07,INR,0.011859,INRUSD
2024-11-08,INR,0.011846,INRUSD
2024-11-11,INR,0.011842,INRUSD
2024-11-12,INR,0.011846,INRUSD
2024-11-13,INR,0.011841,INRUSD
2024-11-14,INR,0.011833,INRUSD
2024-11-15,INR,0.011839,INRUSD
2024-11-18,INR,0.011844,INRUSD
2024-11-19,INR,0.011843,INRUSD
2024-11-20,INR,0.011851,INRUSD
2024-11-21,INR,0.011831,INRUSD
2024-11-22,INR,0.01184,INRUSD
2024-11-25,INR,0.011862,INRUSD
2024-11-26,INR,0.011855,INRUSD
2024-11-27,INR,0.011841,INRUSD
2024-11-28,INR,0.011834,INRUSD
2024-11-29,INR,0.01182,INRUSD
2024-12-02,INR,0.0118,INRUSD
2024-12-03,INR,0.011809,INRUSD
2024-12-04,INR,0.011801,INRUSD
2024-12-05,INR,0.011804,INRUSD
2024-12-06,INR,0.011806,INRUSD
2024-12-09,INR,0.011784,INRUSD
2024-12-10,INR,0.011777,INRUSD
2024-12-11,INR,0.011786,INRUSD
2024-12-12,INR,0.011783,INRUSD
2024-12-13,INR,0.011785,INRUSD
2024-12-16,INR,0.011776,INRUSD
2024-12-17,INR,0.011776,INRUSD
2024-12-18,INR,0.011747,INRUSD
2024-12-19,INR,0.011746,INRUSD
2024-12-20,INR,0.011768,INRUSD
2024-12-23,INR,0.011745,INRUSD
2024-12-24,INR,0.011741,INRUSD
2024-12-25,INR,0.011733,INRUSD
2024-12-26,INR,0.011725,INRUSD
2024-12-27,INR,0.011707,INRUSD
2024-12-30,INR,0.011693,INRUSD
2024-12-31,INR,0.011682,INRUSD
2025-01-01,INR,0.011629,INRUSD
2025-01-02,INR,0.01165,INRUSD
2025-01-03,INR,0.011656,INRUSD
2025-01-06,INR,0.011658,INRUSD
2025-01-07,INR,0.011652,INRUSD
2025-01-08,INR,0.011641,INRUSD
2025-01-09,INR,0.011636,INRUSD
2025-01-10,INR,0.011598,INRUSD
2025-01-13,INR,0.011537,INRUSD
2025-01-14,INR,0.011553,INRUSD
2025-01-15,INR,0.011565,INRUSD
2025-01-16,INR,0.011542,INRUSD
2025-01-17,INR,0.011546,INRUSD
2025-01-20,INR,0.011595,INRUSD
2025-01-21,INR,0.011563,INRUSD
2025-01-22,INR,0.011558,INRUSD
2025-01-23,INR,0.011564,INRUSD
2025-01-24,INR,0.011598,INRUSD
2025-01-27,INR,0.011573,INRUSD
2025-01-28,INR,0.011546,INRUSD
2025-01-29,INR,0.011541,INRUSD
2025-01-30,INR,0.011534,INRUSD
2025-01-31,INR,0.011532,INRUSD
2025-02-03,INR,0.011502,INRUSD
2025-02-04,INR,0.011482,INRUSD
2025-02-05,INR,0.011446,INRUSD
2025-02-06,INR,0.011415,INRUSD
2025-02-07,INR,0.011387,INRUSD
2025-02-10,INR,0.011429,INRUSD
2025-02-11,INR,0.011519,INRUSD
2025-02-12,INR,0.011492,INRUSD
2025-02-13,INR,0.011545,INRUSD
2025-02-14,INR,0.01153,INRUSD
2025-02-17,INR,0.01151,INRUSD
2025-02-18,INR,0.011503,INRUSD
2025-02-19,INR,0.011506,INRUSD
2025-02-20,INR,0.011561,INRUSD
2025-02-21,INR,0.011537,INRUSD
2025-02-24,INR,0.011537,INRUSD
2025-02-25,INR,0.011481,INRUSD
2025-02-26,INR,0.011465,INRUSD
2025-02-27,INR,0.011447,INRUSD
2025-02-28,INR,0.011428,INRUSD
2025-03-03,INR,0.011444,INRUSD
2025-03-04,INR,0.011463,INRUSD
2025-03-05,INR,0.011512,INRUSD
2025-03-06,INR,0.011471,INRUSD
2025-03-07,INR,0.011471,INRUSD
2025-03-10,INR,0.011412,INRUSD
2025-03-11,INR,0.011443,INRUSD
2025-03-12,INR,0.011438,INRUSD
2025-03-13,INR,0.011468,INRUSD
2025-03-14,INR,0.011495,INRUSD
2025-03-17,INR,0.011501,INRUSD
2025-03-18,INR,0.011511,INRUSD
2025-03-19,INR,0.011572,INRUSD
2025-03-20,INR,0.011579,INRUSD
2025-03-21,INR,0.011622,INRUSD
2025-03-24,INR,0.011678,INRUSD
2025-03-25,INR,0.011683,INRUSD
2025-03-26,INR,0.011612,INRUSD
2025-03-27,INR,0.011668,INRUSD
2025-03-28,INR,0.011687,INRUSD
2025-03-30,INR,0.0116906,INRUSD
2025-03-31,INR,0.011702,INRUSD
2025-04-01,INR,0.01168,INRUSD
2025-04-02,INR,0.011665,INRUSD
2025-04-03,INR,0.011722,INRUSD
2025-04-04,INR,0.011687,INRUSD
2025-04-06,INR,0.0116919,INRUSD
2025-04-07,INR,0.011624,INRUSD
2025-04-08,INR,0.011566,INRUSD
2025-04-09,INR,0.0116,INRUSD
2025-04-10,INR,0.011577,INRUSD
2025-04-11,INR,0.011608,INRUSD
2025-04-13,INR,0.01160187,INRUSD
2025-04-14,INR,0.011618,INRUSD
2025-04-15,INR,0.011661,INRUSD
2025-04-16,INR,0.011675,INRUSD
2025-04-17,INR,0.011708,INRUSD
2025-04-18,INR,0.011701,INRUSD
2025-04-20,INR,0.01170837,INRUSD
2025-04-21,INR,0.011738,INRUSD
2025-04-22,INR,0.011727,INRUSD
2025-04-23,INR,0.011692,INRUSD
2025-04-24,INR,0.01173,INRUSD
2025-04-25,INR,0.011708,INRUSD
2025-04-27,INR,0.01171749,INRUSD
2025-04-28,INR,0.011739,INRUSD
2025-04-29,INR,0.011737,INRUSD
2025-04-30,INR,0.011822,INRUSD
2025-05-01,INR,0.011803,INRUSD
2025-05-02,INR,0.011809,INRUSD
2025-05-04,INR,0.01187155,INRUSD
2025-05-05,INR,0.011869,INRUSD
2025-05-06,INR,0.011792,INRUSD
2025-05-07,INR,0.011786,INRUSD
2025-05-08,INR,0.01169,INRUSD
2025-05-09,INR,0.011704,INRUSD
2025-05-11,INR,0.011791,INRUSD
2025-05-12,INR,0.011767,INRUSD
2025-05-13,INR,0.011754,INRUSD
2025-05-14,INR,0.011694,INRUSD
2025-05-15,INR,0.0117,INRUSD
2025-05-16,INR,0.01168,INRUSD
2025-05-18,INR,0.01169587,INRUSD
2025-05-19,INR,0.011711,INRUSD
2025-05-20,INR,0.011685,INRUSD
2025-05-21,INR,0.011679,INRUSD
2025-05-22,INR,0.011627,INRUSD
2025-05-23,INR,0.01175,INRUSD
2025-05-25,INR,0.01176595,INRUSD
2025-05-26,INR,0.011739,INRUSD
2025-05-27,INR,0.011711,INRUSD
2025-05-28,INR,0.011701,INRUSD
2025-05-29,INR,0.011711,INRUSD
2025-05-30,INR,0.011683,INRUSD
2025-06-01,INR,0.0117,INRUSD
2025-06-02,INR,0.011709,INRUSD
2025-06-03,INR,0.011664,INRUSD
2025-06-04,INR,0.011639,INRUSD
2025-06-05,INR,0.011641,INRUSD
2025-06-06,INR,0.011653,INRUSD
2025-06-08,INR,0.0116757,INRUSD
2025-06-09,INR,0.011657,INRUSD
2025-06-10,INR,0.011671,INRUSD
2025-06-11,INR,0.011685,INRUSD
2025-06-12,INR,0.011666,INRUSD
2025-06-13,INR,0.011617,INRUSD
2025-06-15,INR,0.01160631,INRUSD
2025-06-16,INR,0.011627,INRUSD
2025-06-17,INR,0.01156,INRUSD
2025-06-18,INR,0.011569,INRUSD
2025-06-19,INR,0.011532,INRUSD
2025-06-20,INR,0.011543,INRUSD
2025-06-22,INR,0.01154068,INRUSD
2025-06-23,INR,0.011582,INRUSD
2025-06-24,INR,0.011635,INRUSD
2025-06-25,INR,0.011624,INRUSD
2025-06-26,INR,0.011668,INRUSD
2025-06-27,INR,0.011698,INRUSD
2025-06-29,INR,0.01170166,INRUSD
2025-06-30,INR,0.011664,INRUSD
2025-07-01,INR,0.01168,INRUSD
2025-07-02,INR,0.011679,INRUSD
2025-07-03,INR,0.011704,INRUSD
2025-07-04,INR,0.011697,INRUSD
2025-07-06,INR,0.01167304,INRUSD
2025-07-07,INR,0.011638,INRUSD
2025-07-08,INR,0.011664,INRUSD
2025-07-09,INR,0.011661,INRUSD
2025-07-10,INR,0.011661,INRUSD
2025-07-11,INR,0.011637,INRUSD
2025-07-13,INR,0.01163095,INRUSD
2025-07-14,INR,0.011628,INRUSD
2025-07-15,INR,0.011625,INRUSD
2025-07-16,INR,0.01164,INRUSD
2025-07-17,INR,0.011615,INRUSD
2025-07-18,INR,0.011604,INRUSD
2025-07-20,INR,0.01158614,INRUSD
2025-07-21,INR,0.011587,INRUSD
2025-07-22,INR,0.01158,INRUSD
2025-07-23,INR,0.01158,INRUSD
2025-07-24,INR,0.011564,INRUSD
2025-07-25,INR,0.011554,INRUSD
2025-07-27,INR,0.01157006,INRUSD
2025-07-28,INR,0.01152,INRUSD
2025-07-29,INR,0.011482,INRUSD
2025-07-30,INR,0.011402,INRUSD
2025-07-31,INR,0.011426,INRUSD
2025-08-01,INR,0.011465,INRUSD
2025-08-03,INR,0.01145685,INRUSD
2025-08-04,INR,0.011369,INRUSD
2025-08-05,INR,0.011396,INRUSD
2025-08-06,INR,0.011396,INRUSD
2025-08-07,INR,0.011436,INRUSD
2025-08-08,INR,0.011401,INRUSD
2025-08-10,INR,0.01142779,INRUSD
2025-08-11,INR,0.011405,INRUSD
2025-08-12,INR,0.011411,INRUSD
2025-08-13,INR,0.011431,INRUSD
2025-08-14,INR,0.0114,INRUSD
2025-08-15,INR,0.011422,INRUSD
2025-08-17,INR,0.01142683454971987,INRUSD
2025-08-18,INR,0.011451,INRUSD
2025-08-19,INR,0.011478,INRUSD
2025-08-20,INR,0.011488,INRUSD
2025-08-21,INR,0.011452,INRUSD
2025-08-22,INR,0.011447,INRUSD
2025-08-24,INR,0.01144918,INRUSD
2025-08-25,INR,0.011411,INRUSD
2025-08-26,INR,0.011407,INRUSD
2025-08-27,INR,0.011404,INRUSD
2025-08-28,INR,0.011412,INRUSD
2025-08-29,INR,0.011341,INRUSD
2025-08-31,INR,0.01134237,INRUSD
2025-09-01,INR,0.011358,INRUSD
2025-09-02,INR,0.011361,INRUSD
2025-09-03,INR,0.01135,INRUSD
2025-09-04,INR,0.011335,INRUSD
2025-09-05,INR,0.011338,INRUSD
2025-09-07,INR,0.01134842,INRUSD
2025-09-08,INR,0.011362,INRUSD
2025-09-09,INR,0.011328,INRUSD
2025-09-10,INR,0.011353,INRUSD
2025-09-11,INR,0.011324,INRUSD
2025-09-12,INR,0.011324,INRUSD
2025-09-14,INR,0.01132794,INRUSD
2025-09-15,INR,0.011346,INRUSD
2025-09-16,INR,0.011374,INRUSD
2025-09-17,INR,0.011371,INRUSD
2025-09-18,INR,0.011333,INRUSD
2025-09-19,INR,0.011347,INRUSD
2025-09-21,INR,0.01135077644986305,INRUSD
2025-09-22,INR,0.011323,INRUSD
2025-09-23,INR,0.011258,INRUSD
2025-09-24,INR,0.011256,INRUSD
2025-09-25,INR,0.011261,INRUSD
2025-09-26,INR,0.011272,INRUSD
2025-09-28,INR,0.01127663,INRUSD
2025-09-29,INR,0.011272,INRUSD
2025-09-30,INR,0.011252,INRUSD
2025-10-01,INR,0.011273,INRUSD
2025-10-02,INR,0.011271,INRUSD
2025-10-03,INR,0.011266,INRUSD
2025-10-05,INR,0.01126697,INRUSD
2025-10-06,INR,0.011269,INRUSD
2025-10-07,INR,0.011265,INRUSD
2025-10-08,INR,0.011264,INRUSD
2025-10-09,INR,0.011252,INRUSD
2025-10-10,INR,0.011263,INRUSD
2025-10-12,INR,0.01126668,INRUSD
2025-10-13,INR,0.011274,INRUSD
2025-10-14,INR,0.011258,INRUSD
2025-10-15,INR,0.011387,INRUSD
2025-10-16,INR,0.011361,INRUSD
2025-10-17,INR,0.011359,INRUSD
2025-10-19,INR,0.01136334,INRUSD
2025-10-20,INR,0.011373,INRUSD
2025-10-21,INR,0.011358,INRUSD
2025-10-22,INR,0.011393,INRUSD
2025-10-23,INR,0.011388,INRUSD
2025-10-24,INR,0.011383,INRUSD
2025-10-26,INR,0.01138381676608534,INRUSD
2025-10-27,INR,0.011332,INRUSD
2025-10-28,INR,0.011333,INRUSD
2025-10-29,INR,0.011308,INRUSD
2025-10-30,INR,0.011287,INRUSD
2025-10-31,INR,0.011255,INRUSD
2025-11-02,INR,0.01126646,INRUSD
2025-11-03,INR,0.011267,INRUSD
2025-11-04,INR,0.011268,INRUSD
2025-11-05,INR,0.011288,INRUSD
2025-11-06,INR,0.011275,INRUSD
2025-11-07,INR,0.011276,INRUSD
2025-11-09,INR,0.01127738996086746,INRUSD
2025-11-10,INR,0.011272,INRUSD
2025-11-11,INR,0.011299,INRUSD
2025-11-12,INR,0.011286,INRUSD
2025-11-13,INR,0.011255,INRUSD
2025-11-14,INR,0.011272,INRUSD
2025-11-16,INR,0.01127433847818979,INRUSD
2025-11-17,INR,0.011278,INRUSD
2025-11-18,INR,0.011292,INRUSD
2025-11-19,INR,0.011297,INRUSD
2025-11-20,INR,0.011268,INRUSD
2025-11-21,INR,0.011155,INRUSD
2025-11-23,INR,0.0112168,INRUSD
2025-11-24,INR,0.011214,INRUSD
2025-11-25,INR,0.011213,INRUSD
2025-11-26,INR,0.01121,INRUSD
2025-11-27,INR,0.011186,INRUSD
2025-11-28,INR,0.011188,INRUSD
2025-11-30,INR,0.01119006322385722,INRUSD
2025-12-01,INR,0.011157,INRUSD
2025-12-02,INR,0.01112,INRUSD
2025-12-03,INR,0.011091,INRUSD
2025-12-04,INR,0.011128,INRUSD
2025-12-05,INR,0.011112,INRUSD
2025-12-07,INR,0.011082,INRUSD
2025-12-08,INR,0.011093,INRUSD
2025-12-09,INR,0.011122,INRUSD
2025-12-10,INR,0.011132,INRUSD
2025-12-11,INR,0.011074,INRUSD
2025-12-12,INR,0.01104,INRUSD
2025-12-14,INR,0.01102718,INRUSD
2025-12-15,INR,0.011016,INRUSD
2025-12-16,INR,0.010993,INRUSD
2025-12-17,INR,0.011059,INRUSD
2025-12-18,INR,0.011076,INRUSD
2025-12-19,INR,0.011161,INRUSD
2025-12-21,INR,0.01116103,INRUSD
2025-12-22,INR,0.011156,INRUSD
2025-12-23,INR,0.011179,INRUSD
2025-12-24,INR,0.011132,INRUSD
2025-12-25,INR,0.01113,INRUSD
2025-12-26,INR,0.011129,INRUSD
2025-12-28,INR,0.0111176,INRUSD
2025-12-29,INR,0.011124,INRUSD
2025-12-30,INR,0.011142,INRUSD
2025-12-31,INR,0.011125,INRUSD
2026-01-01,INR,0.01111,INRUSD
2026-01-02,INR,0.011105,INRUSD
2026-01-04,INR,0.01108187,INRUSD
2026-01-05,INR,0.011079,INRUSD
2026-01-06,INR,0.011092,INRUSD
2026-01-07,INR,0.011125,INRUSD
2026-01-08,INR,0.011125,INRUSD
2026-01-09,INR,0.011074,INRUSD
2026-01-11,INR,0.01109422,INRUSD
2026-01-12,INR,0.011088,INRUSD
2026-01-13,INR,0.011075,INRUSD
2026-01-14,INR,0.011076,INRUSD
2026-01-15,INR,0.011063,INRUSD
2026-01-16,INR,0.011023,INRUSD
2026-01-18,INR,0.01101115,INRUSD
2026-01-19,INR,0.010997,INRUSD
2026-01-20,INR,0.01097,INRUSD
2026-01-21,INR,0.010922,INRUSD
2026-01-22,INR,0.010917,INRUSD
2026-01-23,INR,0.010906,INRUSD
2026-01-25,INR,0.01092001,INRUSD
2026-01-26,INR,0.010903,INRUSD
2026-01-27,INR,0.010934,INRUSD
2026-01-28,INR,0.010869,INRUSD
2026-01-29,INR,0.01089,INRUSD
2026-01-30,INR,0.010904,INRUSD
2026-02-01,INR,0.01091286,INRUSD
2026-02-02,INR,0.010951,INRUSD
2026-02-03,INR,0.011053,INRUSD
2026-02-04,INR,0.011057,INRUSD
2026-02-05,INR,0.01107,INRUSD
2026-02-06,INR,0.01104,INRUSD
2026-02-08,INR,0.0110457,INRUSD
2026-02-09,INR,0.011015,INRUSD
2026-02-10,INR,0.011037,INRUSD
2026-02-11,INR,0.011021,INRUSD
2026-02-12,INR,0.01104,INRUSD
2026-02-13,INR,0.011038,INRUSD
2026-02-15,INR,0.01102657,INRUSD
2026-02-16,INR,0.011014,INRUSD
2026-02-17,INR,0.01103,INRUSD
2026-02-18,INR,0.011009,INRUSD
2026-02-19,INR,0.01098,INRUSD
2026-02-20,INR,0.011021,INRUSD
2026-02-22,INR,0.01101989,INRUSD
2026-02-23,INR,0.010985,INRUSD
2026-02-24,INR,0.010995,INRUSD
2026-02-25,INR,0.010998,INRUSD
2026-02-26,INR,0.010988,INRUSD
2026-02-27,INR,0.010979,INRUSD
2026-03-01,INR,0.01097887664134206,INRUSD
2026-03-02,INR,0.010918,INRUSD
2026-03-03,INR,0.010867,INRUSD
2026-03-04,INR,0.010854,INRUSD
2026-03-05,INR,0.010891,INRUSD
2026-03-06,INR,0.010874,INRUSD
2026-03-08,INR,0.01084011,INRUSD
2026-03-09,INR,0.010895,INRUSD
2026-03-10,INR,0.01087,INRUSD
2026-03-11,INR,0.010839,INRUSD
2026-03-12,INR,0.010816,INRUSD
2026-03-13,INR,0.010792,INRUSD
2026-03-15,INR,0.01081578,INRUSD
2026-03-16,INR,0.010827,INRUSD
2026-03-17,INR,0.01082,INRUSD
2026-03-18,INR,0.01074,INRUSD
2026-03-19,INR,0.010759,INRUSD
2026-03-20,INR,0.010671,INRUSD
2026-03-22,INR,0.01065814,INRUSD
2026-03-23,INR,0.010726,INRUSD
2026-03-24,INR,0.010633,INRUSD
2026-03-25,INR,0.010634,INRUSD
2026-03-26,INR,0.010614,INRUSD
2026-03-27,INR,0.010556,INRUSD
2026-03-29,INR,0.01055055,INRUSD
2026-03-30,INR,0.010603,INRUSD
2026-03-31,INR,0.010693,INRUSD
2026-04-01,INR,0.010789,INRUSD
2026-04-02,INR,0.010752,INRUSD
2026-04-03,INR,0.010784,INRUSD
2026-04-05,INR,0.01075604,INRUSD
2026-04-06,INR,0.010752,INRUSD
2026-04-07,INR,0.010764,INRUSD
2026-04-08,INR,0.010822,INRUSD
2026-04-09,INR,0.010811,INRUSD
2026-04-10,INR,0.01074,INRUSD
2026-04-12,INR,0.01058103,INRUSD
2026-04-13,INR,0.010675,INRUSD
2026-04-14,INR,0.01073,INRUSD
2026-04-15,INR,0.010707,INRUSD
2026-04-16,INR,0.010744,INRUSD
2026-04-17,INR,0.010795,INRUSD
2026-04-19,INR,0.01079875,INRUSD
2026-04-20,INR,0.01074,INRUSD
2026-04-21,INR,0.010678,INRUSD
2026-04-22,INR,0.010658,INRUSD
2026-04-23,INR,0.010619,INRUSD
2026-04-24,INR,0.010607,INRUSD
2026-04-26,INR,0.01061005,INRUSD
2026-04-27,INR,0.010605,INRUSD
2026-04-28,INR,0.010562,INRUSD
2026-04-29,INR,0.01053,INRUSD
2026-04-30,INR,0.010549,INRUSD
2026-05-01,INR,0.010535,INRUSD
2026-05-03,INR,0.01053540951136771,INRUSD
2026-05-04,INR,0.010512,INRUSD
2026-05-05,INR,0.0105,INRUSD
2026-05-06,INR,0.010573,INRUSD
2026-05-07,INR,0.010577,INRUSD
2026-05-08,INR,0.010579,INRUSD
2026-05-10,INR,0.010536,INRUSD
2026-05-11,INR,0.010476,INRUSD
2026-05-12,INR,0.010452,INRUSD
2026-05-13,INR,0.010448,INRUSD
2026-05-14,INR,0.010441,INRUSD
2026-05-15,INR,0.010414,INRUSD
2026-05-17,INR,0.01041989,INRUSD
2026-05-18,INR,0.010374,INRUSD
2026-05-19,INR,0.010354,INRUSD
2026-05-20,INR,0.010354,INRUSD
2026-05-21,INR,0.010394,INRUSD
2026-05-22,INR,0.010451,INRUSD
2026-05-24,INR,0.0104863,INRUSD
2026-05-25,INR,0.010491,INRUSD
2026-05-26,INR,0.010431,INRUSD
2026-05-27,INR,0.010428,INRUSD
2026-05-28,INR,0.010432,INRUSD
2026-05-29,INR,0.010521,INRUSD
2026-05-31,INR,0.01052598,INRUSD
2026-06-01,INR,0.0105,INRUSD
2026-06-02,INR,0.010478,INRUSD
2026-06-03,INR,0.010387,INRUSD
2026-06-04,INR,0.010446,INRUSD
2026-06-05,INR,0.010527,INRUSD
2026-06-07,INR,0.01053177013779768,INRUSD
2026-06-08,INR,0.010447,INRUSD
2026-06-09,INR,0.010479,INRUSD
2026-06-10,INR,0.010473,INRUSD
2026-06-11,INR,0.010504,INRUSD
2026-06-12,INR,0.010508,INRUSD
2026-06-14,INR,0.01051411,INRUSD
2026-06-15,INR,0.010553,INRUSD
2026-06-16,INR,0.010581,INRUSD
2026-06-17,INR,0.010568,INRUSD
2026-06-18,INR,0.010595,INRUSD
2026-06-19,INR,0.010597,INRUSD
2026-06-21,INR,0.01060105,INRUSD
2026-06-22,INR,0.010571,INRUSD
2026-06-23,INR,0.010545,INRUSD
2026-06-24,INR,0.010581,INRUSD
2026-06-25,INR,0.010561,INRUSD
2026-06-26,INR,0.010598,INRUSD
2026-06-28,INR,0.01061149,INRUSD
2026-06-29,INR,0.010545,INRUSD
2026-06-30,INR,0.010575,INRUSD
2026-07-01,INR,0.010498,INRUSD
2026-07-02,INR,0.010493,INRUSD
2026-07-03,INR,0.010499,INRUSD
2026-07-05,INR,0.01049924,INRUSD
2026-07-06,INR,0.010484,INRUSD
2026-07-07,INR,0.010501,INRUSD
2026-07-08,INR,0.010447,INRUSD
2026-07-09,INR,0.010478,INRUSD
2026-07-10,INR,0.010479,INRUSD
2026-07-12,INR,0.01044577,INRUSD
2026-07-13,INR,0.010436,INRUSD
2026-07-14,INR,0.010384,INRUSD
2026-07-15,INR,0.010379,INRUSD
2026-07-16,INR,0.010374,INRUSD
2026-07-17,INR,0.010381,INRUSD
2026-07-19,INR,0.01037291,INRUSD
2026-07-20,INR,0.01036,INRUSD
2026-07-21,INR,0.010376,INRUSD
2026-07-22,INR,0.010349,INRUSD
2026-07-23,INR,0.010318,INRUSD
2026-07-24,INR,0.01035,INRUSD
2026-07-26,INR,0.01039744,INRUSD
2026-07-27,INR,0.01044,INRUSD
2026-07-28,INR,0.010457,INRUSD
2026-07-29,INR,0.010434,INRUSD
2026-07-30,INR,0.010469,INRUSD
2026-07-31,INR,0.010478,INRUSD
2026-08-02,INR,0.010503,INRUSD
2026-08-03,INR,0.010487,INRUSD
2026-08-04,INR,0.010516,INRUSD
2026-08-05,INR,0.010515,INRUSD
2026-08-06,INR,0.010486,INRUSD
2026-08-07,INR,0.010498,INRUSD
2019-01-01,ISK,0.00863,ISKUSD
2019-01-02,ISK,0.008499,ISKUSD
2019-01-03,ISK,0.008514,ISKUSD
2019-01-04,ISK,0.008492,ISKUSD
2019-01-07,ISK,0.008492,ISKUSD
2019-01-08,ISK,0.008399,ISKUSD
2019-01-09,ISK,0.008406,ISKUSD
2019-01-10,ISK,0.008361,ISKUSD
2019-01-11,ISK,0.008305,ISKUSD
2019-01-14,ISK,0.008284,ISKUSD
2019-01-15,ISK,0.008237,ISKUSD
2019-01-16,ISK,0.008223,ISKUSD
2019-01-17,ISK,0.008259,ISKUSD
2019-01-18,ISK,0.008243,ISKUSD
2019-01-21,ISK,0.008253,ISKUSD
2019-01-22,ISK,0.008282,ISKUSD
2019-01-23,ISK,0.008305,ISKUSD
2019-01-24,ISK,0.008309,ISKUSD
2019-01-25,ISK,0.008361,ISKUSD
2019-01-28,ISK,0.008354,ISKUSD
2019-01-29,ISK,0.008329,ISKUSD
2019-01-30,ISK,0.008371,ISKUSD
2019-01-31,ISK,0.008312,ISKUSD
2019-02-01,ISK,0.008357,ISKUSD
2019-02-04,ISK,0.00834,ISKUSD
2019-02-05,ISK,0.008319,ISKUSD
2019-02-06,ISK,0.008295,ISKUSD
2019-02-07,ISK,0.008317,ISKUSD
2019-02-08,ISK,0.008286,ISKUSD
2019-02-11,ISK,0.008254,ISKUSD
2019-02-12,ISK,0.008271,ISKUSD
2019-02-13,ISK,0.008322,ISKUSD
2019-02-14,ISK,0.00841,ISKUSD
2019-02-15,ISK,0.008392,ISKUSD
2019-02-18,ISK,0.008406,ISKUSD
2019-02-19,ISK,0.008361,ISKUSD
2019-02-20,ISK,0.008371,ISKUSD
2019-02-21,ISK,0.008347,ISKUSD
2019-02-22,ISK,0.008354,ISKUSD
2019-02-25,ISK,0.00835,ISKUSD
2019-02-26,ISK,0.008347,ISKUSD
2019-02-27,ISK,0.00835,ISKUSD
2019-02-28,ISK,0.008396,ISKUSD
2019-03-01,ISK,0.008361,ISKUSD
2019-03-04,ISK,0.008295,ISKUSD
2019-03-05,ISK,0.008237,ISKUSD
2019-03-06,ISK,0.008267,ISKUSD
2019-03-07,ISK,0.008237,ISKUSD
2019-03-08,ISK,0.00822,ISKUSD
2019-03-11,ISK,0.008235,ISKUSD
2019-03-12,ISK,0.008347,ISKUSD
2019-03-13,ISK,0.008421,ISKUSD
2019-03-14,ISK,0.008458,ISKUSD
2019-03-15,ISK,0.008534,ISKUSD
2019-03-18,ISK,0.008532,ISKUSD
2019-03-19,ISK,0.008551,ISKUSD
2019-03-20,ISK,0.00853,ISKUSD
2019-03-21,ISK,0.00846,ISKUSD
2019-03-22,ISK,0.008361,ISKUSD
2019-03-25,ISK,0.008276,ISKUSD
2019-03-26,ISK,0.008213,ISKUSD
2019-03-27,ISK,0.008237,ISKUSD
2019-03-28,ISK,0.008166,ISKUSD
2019-03-29,ISK,0.008146,ISKUSD
2019-04-01,ISK,0.008146,ISKUSD
2019-04-02,ISK,0.008199,ISKUSD
2019-04-03,ISK,0.008389,ISKUSD
2019-04-04,ISK,0.008382,ISKUSD
2019-04-05,ISK,0.008392,ISKUSD
