dropped,survivor,name,orig_sector,propagated_sector,issuer_group,non_canonical_tag,dropped_price,dropped_shares,dropped_marketCap,decided_by,dropped_vol_t,survivor_vol_t,dropped_isin_t,survivor_isin_t,dropped_volAvg,dropped_volAvg_asof,survivor_volAvg,survivor_volAvg_asof
090355.KS,090350.KS,"NOROO PAINT & COATINGS Co., Ltd.",Basic Materials,Basic Materials,090350.KS|090355.KS,korea-preferred,8230.0,20463000.0,168410490000.0,canonicity,1,0,0,0,346.0,2026-08-19,61141.0,2026-08-19
PREVA.AS,VALUE.AS,Value8 N.V.,Financial Services,Financial Services,PREVA.AS|VALUE.AS,,4.75,9603887.0,45618463.25,volavg_raw,0,0,0,0,217.0,2026-08-19,1879.0,2026-08-19
BTE.TO,BTE,Baytex Energy Corp.,Energy,Energy,BTE|BTE.TO,,5.678,721197000.0,4094927718.12,punctuation,0,0,0,0,4338971.0,2026-08-19,18211511.0,2026-08-19
0VBE.L,OR,OR Royalties Inc.,Basic Materials,Basic Materials,0VBE.L|OR|OR.TO,lse-iob,44.91,187714000.0,8430235740.0,canonicity,1,0,0,0,2084.0,2026-08-19,990132.0,2026-08-19
OR.TO,OR,OR Royalties Inc.,Basic Materials,Basic Materials,0VBE.L|OR|OR.TO,,44.91,187714000.0,8430235740.0,punctuation,0,0,0,0,416865.0,2026-08-19,990132.0,2026-08-19
0IX0.L,GLO.PA,GL Events S.A.,Industrials,Industrials,0IX0.L|GLO.PA,lse-iob,33.55,29448029.0,987981372.95,canonicity,0,0,0,0,1956.0,2026-08-19,10915.0,2026-08-19
0F2S.L,LIN.PA,Linedata Services S.A.,Technology,Technology,0F2S.L|LIN.PA,lse-iob,45.1803,4902327.0,221488800.0,canonicity,1,0,0,0,4.0,2026-08-19,905.0,2026-08-19
0JXQ.L,MAIN,Main Street Capital Corporation,Financial Services,Financial Services,0JXQ.L|MAIN,lse-iob,51.1611,93253619.0,4770957380.12,canonicity,1,0,0,0,1605.0,2026-08-19,662882.0,2026-08-19
0KFZ.L,PH,Parker-Hannifin Corporation,Industrials,Industrials,0KFZ.L|PH,lse-iob,978.12,126100000.0,123340932000.0,canonicity,1,0,0,0,673.0,2026-08-19,689345.0,2026-08-19
0OG6.L,SCHP.PA,Séché Environnement S.A.,Industrials,Industrials,0OG6.L|SCHP.PA,lse-iob,73.4,7720000.0,566648000.0,canonicity,1,0,0,0,320.0,2026-08-19,4175.0,2026-08-19
MT,MT.AS,ArcelorMittal S.A.,Basic Materials,Basic Materials,MT|MT.AS,,60.2721,760000000.0,45806786246.0,shares,0,0,0,0,1808779.0,2026-08-19,1979667.0,2026-08-19
CG.TO,CGAU,Centerra Gold Inc.,Basic Materials,Basic Materials,CG.TO|CGAU,,15.833,197544000.0,3127706250.24,punctuation,0,0,0,0,757952.0,2026-08-19,1559425.0,2026-08-19
0DTK.L,SAVE.PA,Savencia S.A.,Consumer Defensive,Consumer Defensive,0DTK.L|SAVE.PA,lse-iob,62.4,12240000.0,763776000.0,canonicity,1,0,0,0,23.0,2026-08-19,1217.0,2026-08-19
0MN5.L,SWP.PA,Sword Group S.E.,Technology,Technology,0MN5.L|SWP.PA,lse-iob,35.9,9455967.0,339469215.3,canonicity,1,0,0,0,792.0,2026-08-19,21431.0,2026-08-19
0IF3.L,EMN,Eastman Chemical Company,Basic Materials,Basic Materials,0IF3.L|EMN,lse-iob,66.98,114300000.0,7655814000.0,canonicity,1,0,0,0,1319.0,2026-08-19,1200723.0,2026-08-19
CBE.PA,RBT.PA,Robertet S.A.,Basic Materials,Basic Materials,CBE.PA|RBT.PA,,878.0,2169000.0,1904382000.0,volavg,1,0,0,0,19.0,2026-08-19,1012.0,2026-08-19
CLS.TO,CLS,Celestica Inc.,Technology,Technology,CLS|CLS.TO,,364.8,115000000.0,41952000000.0,punctuation,0,0,0,0,421703.0,2026-08-19,2482380.0,2026-08-19
0O80.L,BAIN.PA,Société Anonyme des Bains de Mer et du Cercle des Étrangers à Monaco,Consumer Cyclical,Consumer Cyclical,0O80.L|BAIN.PA,lse-iob,127.0,24515000.0,3113405000.0,canonicity,1,0,0,0,18.0,2026-08-19,585.0,2026-08-19
001685.KS,001680.KS,Daesang Corporation,Consumer Defensive,Consumer Defensive,001680.KS|001685.KS,korea-preferred,19900.0,36018000.0,716758200000.0,canonicity,1,0,0,0,4417.0,2026-08-19,95971.0,2026-08-19
PD.TO,PDS,Precision Drilling Corporation,Energy,Energy,PD.TO|PDS,,108.92,12927000.0,1408008840.0,punctuation,0,0,0,0,83234.0,2026-08-19,108359.0,2026-08-19
0QOW.L,RIG,Transocean Ltd.,Energy,Energy,0QOW.L|RIG,lse-iob,4.89,1120000000.0,5476800000.0,canonicity,1,0,0,0,29115.0,2026-08-19,38326972.0,2026-08-19
STN,STN.TO,Stantec Inc.,Industrials,Industrials,STN|STN.TO,,98.0815,113560104.0,11138140873.52,shares,0,0,0,0,461757.0,2026-08-19,534928.0,2026-08-19
0HYJ.L,CTAS,Cintas Corporation,Industrials,Industrials,0HYJ.L|CTAS,lse-iob,172.9,400216000.0,69197346400.0,canonicity,1,0,0,0,1117.0,2026-08-19,2284546.0,2026-08-19
EFX.TO,EFXT,Enerflex Ltd.,Energy,Energy,EFX.TO|EFXT,,34.83,122086713.0,4252280213.79,punctuation,0,0,0,0,692393.0,2026-08-19,562687.0,2026-08-19
0QZ2.L,SVM.TO,Silvercorp Metals Inc.,Basic Materials,Basic Materials,0QZ2.L|SVM.TO,lse-iob,10.1,221138685.0,2233500718.5,canonicity,1,0,0,0,8722.0,2026-08-19,879292.0,2026-08-19
PUK,PRU.L,Prudential plc,Financial Services,Financial Services,PRU.L|PUK,,22.8902,1283179000.0,29372173320.0,shares,0,0,0,0,1199020.0,2026-08-19,9227627.0,2026-08-19
CTC-A.TO,CTC.TO,"Canadian Tire Corporation, Limited",Consumer Cyclical,Consumer Cyclical,CTC-A.TO|CTC.TO,,197.97,52630136.0,10419188023.92,punctuation,0,1,0,0,192976.0,2026-08-19,396.0,2026-08-19
0J71.L,JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Industrials,0J71.L|JBHT,lse-iob,289.4391,94941000.0,27479641920.0,canonicity,1,0,0,0,937.0,2026-08-19,981747.0,2026-08-19
OVV.TO,OVV,Ovintiv Inc,Energy,Energy,OVV|OVV.TO,,52.65,280000000.0,14742000000.0,punctuation,1,0,0,0,194519.0,2026-08-19,3328900.0,2026-08-19
0IUV.L,EC.PA,TotalEnergies EP Gabon S.A.,Energy,Energy,0IUV.L|EC.PA,lse-iob,219.061,4500000.0,985774657.5,canonicity,1,0,0,0,4.0,2026-08-19,1010.0,2026-08-19
ADW-B.TO,ADW-A.TO,Andrew Peller Limited,Consumer Defensive,Consumer Defensive,ADW-A.TO|ADW-B.TO,,7.94,42993471.0,341368159.74,volavg,1,0,0,0,3013.0,2026-08-19,149564.0,2026-08-19
PHIA.AS,PHG,Koninklijke Philips N.V.,Healthcare,Healthcare,PHG|PHIA.AS,,23.76,955573000.0,22704414480.0,punctuation,0,0,0,0,2014493.0,2026-08-19,1153076.0,2026-08-19
0OGG.L,ALCAT.PA,S.A. Catana Group,Consumer Cyclical,Consumer Cyclical,0OGG.L|ALCAT.PA,lse-iob,2.7,30769000.0,83076300.0,canonicity,0,0,0,0,9987.0,2026-08-19,45011.0,2026-08-19
0KBK.L,OMC,Omnicom Group Inc,Communication Services,Communication Services,0KBK.L|OMC,lse-iob,53.3323,279809000.0,14922867000.0,canonicity,1,0,0,0,2136.0,2026-08-19,3732142.0,2026-08-19
0HJH.L,ALV,"Autoliv, Inc.",Consumer Cyclical,Consumer Cyclical,0HJH.L|ALV,lse-iob,116.17,74100000.0,8608197000.0,canonicity,1,0,0,0,101.0,2026-08-19,705342.0,2026-08-19
0YP5.L,ADYEN.AS,Adyen N.V.,Technology,Technology,0YP5.L|ADYEN.AS,lse-iob,820.4,31552696.0,25885831798.4,canonicity,0,0,0,0,40283.0,2026-08-19,158289.0,2026-08-19
0SGO.L,DBX,"Dropbox, Inc.",Technology,Technology,0SGO.L|DBX,lse-iob,27.47,224800000.0,6175256000.0,canonicity,1,0,0,0,9725.0,2026-08-19,4046750.0,2026-08-19
DCBO.TO,DCBO,Docebo Inc.,Technology,Technology,DCBO|DCBO.TO,,17.9,25455554.0,455654416.6,punctuation,0,0,0,0,83592.0,2026-08-19,99246.0,2026-08-19
0O33.L,SBT.PA,Oeneo S.A.,Consumer Cyclical,Consumer Defensive,0O33.L|SBT.PA,lse-iob,9.24,63572000.0,587405280.0,canonicity,1,0,0,0,30.0,2026-08-19,3687.0,2026-08-19
0JZS.L,MKC,"McCormick & Company, Incorporated",Consumer Defensive,Consumer Defensive,0JZS.L|MKC|MKC-V,lse-iob,46.58,269200000.0,12539336000.0,canonicity,1,0,-2,-2,6537.0,2026-08-19,3975903.0,2026-08-19
MKC-V,MKC,"McCormick & Company, Incorporated",Consumer Defensive,Consumer Defensive,0JZS.L|MKC|MKC-V,,46.58,269200000.0,12539336000.0,punctuation,1,0,-1,-2,4783.0,2026-08-19,3975903.0,2026-08-19
0IQE.L,FLS,Flowserve Corporation,Industrials,Industrials,0IQE.L|FLS,lse-iob,74.16,127644000.0,9466079040.0,canonicity,1,0,0,0,165.0,2026-08-19,1955137.0,2026-08-19
0J66.L,HST,"Host Hotels & Resorts, Inc.",Real Estate,Real Estate,0J66.L|HST,lse-iob,23.9731,684900000.0,16419175000.0,canonicity,1,0,0,0,5941.0,2026-08-19,9647573.0,2026-08-19
0R08.L,UPS,"United Parcel Service, Inc.",Industrials,Industrials,0R08.L|UPS,lse-iob,107.3737,851000000.0,91375000000.0,canonicity,1,0,0,0,8756.0,2026-08-19,5282198.0,2026-08-19
0O0E.L,BIG.PA,BigBen Interactive,Technology,Technology,0O0E.L|BIG.PA,lse-iob,1.2206,18491649.0,22571237.08,canonicity,1,0,0,0,2941.0,2026-08-19,76561.0,2026-08-19
004365.KS,004360.KS,"Sebang Co., Ltd",Industrials,Industrials,004360.KS|004365.KS,korea-preferred,14700.0,22020000.0,323694000000.0,canonicity,1,0,0,0,3500.0,2026-08-19,36383.0,2026-08-19
0OR2.L,LNA.PA,LNA Santé S.A.,Healthcare,Healthcare,0OR2.L|LNA.PA,lse-iob,24.5,10259000.0,251345500.0,canonicity,1,0,0,0,157.0,2026-08-19,3674.0,2026-08-19
0I35.L,ED,"Consolidated Edison, Inc.",Utilities,Utilities,0I35.L|ED,lse-iob,110.63,368800000.0,40800344000.0,canonicity,1,0,0,0,2890.0,2026-08-19,2418430.0,2026-08-19
BAM,BAM.TO,Brookfield Asset Management Ltd.,Financial Services,Financial Services,BAM|BAM.TO,,44.85,1606500000.0,72051525000.0,shares,0,0,0,0,2790930.0,2026-08-19,1844846.0,2026-08-19
TCBIO,TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Financial Services,TCBI|TCBIO,symbol-extension,103.26,45021962.0,4648967796.12,canonicity,1,0,0,0,15635.0,2026-08-19,508625.0,2026-08-19
0RVA.L,SMCP.PA,SMCP S.a.,Consumer Cyclical,Consumer Cyclical,0RVA.L|SMCP.PA,lse-iob,4.92,80000000.0,393600000.0,canonicity,0,0,0,0,9966.0,2026-08-19,91192.0,2026-08-19
0DLI.L,ACOMO.AS,Acomo N.V.,Consumer Defensive,Consumer Defensive,0DLI.L|ACOMO.AS,lse-iob,22.55,29682696.0,669344794.8,canonicity,1,0,0,0,1080.0,2026-08-19,48417.0,2026-08-19
VET.TO,VET,Vermilion Energy Inc.,Energy,Energy,VET|VET.TO,,13.27,153100000.0,2031637000.0,punctuation,0,0,0,0,1138021.0,2026-08-19,1474125.0,2026-08-19
0JZ1.L,MAS,Masco Corporation,Basic Materials,Basic Materials,0JZ1.L|MAS,lse-iob,81.2678,199000000.0,16172287500.0,canonicity,1,0,0,0,1374.0,2026-08-19,2512204.0,2026-08-19
DOO.TO,DOO,BRP Inc.,Consumer Cyclical,Consumer Cyclical,DOO|DOO.TO,,76.01,73151257.0,5560227044.57,punctuation,0,0,0,0,277000.0,2026-08-19,242664.0,2026-08-19
0R18.L,BBY,"Best Buy Co., Inc.",Consumer Cyclical,Consumer Cyclical,0R18.L|BBY,lse-iob,82.14,210700000.0,17306898000.0,canonicity,1,0,0,0,9806.0,2026-08-19,4111438.0,2026-08-19
BCE.TO,BCE,BCE Inc.,Communication Services,Communication Services,BCE|BCE.TO,,30.55,932500000.0,28487875000.0,punctuation,0,0,0,0,4836700.0,2026-08-19,4034703.0,2026-08-19
RY,RY.TO,Royal Bank of Canada,Financial Services,Financial Services,0QKU.L|RY|RY.TO,,332.0784,1025074000.0,340404940920.0,shares,0,0,0,0,1518324.0,2026-08-19,3233604.0,2026-08-19
0QKU.L,RY.TO,Royal Bank of Canada,Financial Services,Financial Services,0QKU.L|RY|RY.TO,lse-iob,332.0784,1025074000.0,340404940920.0,canonicity,1,0,0,0,517.0,2026-08-19,3233604.0,2026-08-19
0IP1.L,BLC.PA,Bastide Le Confort Médical S.A.,Healthcare,Healthcare,0IP1.L|BLC.PA,lse-iob,24.0,7365000.0,176760000.0,canonicity,0,0,0,0,264.0,2026-08-19,2491.0,2026-08-19
0VFA.L,QSR,"Restaurant Brands International, Inc.",Consumer Cyclical,Consumer Cyclical,0VFA.L|QSP-UN.TO|QSR|QSR.TO,lse-iob,72.51,348000000.0,25233480000.0,canonicity,1,0,-3,-3,331.0,2026-08-19,2957771.0,2026-08-19
QSR.TO,QSR,Restaurant Brands International Inc.,Consumer Cyclical,Consumer Cyclical,0VFA.L|QSP-UN.TO|QSR|QSR.TO,,72.51,348000000.0,25233480000.0,punctuation,0,0,-3,-3,1000856.0,2026-08-19,2957771.0,2026-08-19
QSP-UN.TO,QSR,Restaurant Brands International Limited Partnership,Consumer Cyclical,Consumer Cyclical,0VFA.L|QSP-UN.TO|QSR|QSR.TO,,72.51,348000000.0,25233480000.0,punctuation,1,0,-1,-3,11.0,2026-08-19,2957771.0,2026-08-19
0NY3.L,STF.PA,STEF S.a.,Industrials,Industrials,0NY3.L|STF.PA,lse-iob,131.4,12651000.0,1662341400.0,canonicity,1,0,0,0,51.0,2026-08-19,2216.0,2026-08-19
003465.KS,003460.KS,"Yuhwa Securities co.,ltd.",Financial Services,Financial Services,003460.KS|003465.KS,korea-preferred,3270.0,60634000.0,198273180000.0,canonicity,1,0,0,0,6396.0,2026-08-19,80441.0,2026-08-19
005305.KS,005300.KS,"Lotte Chilsung Beverage Co., Ltd.",Consumer Defensive,Consumer Defensive,005300.KS|005305.KS,korea-preferred,98700.0,11075000.0,1093102500000.0,canonicity,1,0,0,0,1718.0,2026-08-19,24005.0,2026-08-19
0S9E.L,EXE.TO,Extendicare Inc.,Healthcare,Healthcare,0S9E.L|EXE.TO,lse-iob,35.0234,95638000.0,3349565018.52,canonicity,1,0,0,0,12.0,2026-08-19,508006.0,2026-08-19
VOXR.TO,VOXR,Vox Royalty Corp.,Basic Materials,Basic Materials,VOXR|VOXR.TO,,4.73,71003870.0,335848305.1,punctuation,1,0,0,0,19769.0,2026-08-19,491637.0,2026-08-19
0IW5.L,HO.PA,Thales S.A.,Industrials,Industrials,0IW5.L|HO.PA,lse-iob,224.8,205505000.0,46197524000.0,canonicity,0,0,0,0,155526.0,2026-08-19,261588.0,2026-08-19
ULVR.L,UL,Unilever PLC,Consumer Defensive,Consumer Defensive,UL|ULVR.L|UNA.AS,,52.5679,2175100000.0,114340432764.7,punctuation,0,0,-2,-1,4341083.0,2026-08-19,4220090.0,2026-08-19
UNA.AS,UL,Unilever PLC,Consumer Defensive,Consumer Defensive,UL|ULVR.L|UNA.AS,,52.5679,2175100000.0,114340432764.7,punctuation,0,0,-2,-1,1182451.0,2026-08-19,4220090.0,2026-08-19
0A28.L,PRX.AS,Prosus N.V.,Communication Services,Communication Services,0A28.L|PRX.AS,lse-iob,45.0344,2176263000.0,98006640993.8568,canonicity,0,0,0,0,1057623.0,2026-08-19,3420969.0,2026-08-19
NOA.TO,NOA,North American Construction Group Ltd.,Energy,Energy,NOA|NOA.TO,,18.86,27062861.0,510405558.46,punctuation,0,0,0,0,89433.0,2026-08-19,102879.0,2026-08-19
CM,CM.TO,Canadian Imperial Bank of Commerce,Financial Services,Financial Services,CM|CM.TO,,206.0215,674932000.0,139050469570.0,shares,0,0,0,0,1315896.0,2026-08-19,2410926.0,2026-08-19
0FRI.L,LBIRD.PA,Lumibird S.A.,Technology,Technology,0FRI.L|LBIRD.PA,lse-iob,21.2,22714000.0,481536800.0,canonicity,1,0,0,0,453.0,2026-08-19,36041.0,2026-08-19
0OQ2.L,ALSOG.PA,Sogeclair S.A.,Industrials,Industrials,0OQ2.L|ALSOG.PA,lse-iob,25.8,3447000.0,88932600.0,canonicity,0,1,0,0,14984.0,2026-08-19,635.0,2026-08-19
0L98.L,STAG,"STAG Industrial, Inc.",Real Estate,Real Estate,0L98.L|STAG,lse-iob,38.0417,191180000.0,7272809280.0,canonicity,1,0,0,0,789.0,2026-08-19,1530444.0,2026-08-19
0OPN.L,ODET.PA,Compagnie de l'Odet,Industrials,Industrials,0OPN.L|ODET.PA,lse-iob,1342.0,6580000.0,8830360000.0,canonicity,0,0,0,0,57.0,2026-08-19,412.0,2026-08-19
0VHA.L,SHOP,Shopify Inc.,Technology,Technology,0VHA.L|SHOP|SHOP.TO,lse-iob,114.18,1295220307.0,147888254653.26,canonicity,1,0,0,0,34373.0,2026-08-19,9506738.0,2026-08-19
SHOP.TO,SHOP,Shopify Inc.,Technology,Technology,0VHA.L|SHOP|SHOP.TO,,114.18,1295220307.0,147888254653.26,punctuation,0,0,0,0,2164568.0,2026-08-19,9506738.0,2026-08-19
HVT-A,HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Consumer Cyclical,HVT|HVT-A,,25.53,15741667.0,401884758.51,punctuation,1,0,0,0,1003.0,2026-08-19,112773.0,2026-08-19
VBNK,VBNK.TO,VersaBank,Financial Services,Financial Services,VBNK|VBNK.TO,,32.989,23609905.0,778866942.39,shares,0,0,0,0,111514.0,2026-08-19,33680.0,2026-08-19
PHAR,PHARM.AS,Pharming Group N.V.,Healthcare,Healthcare,PHAR|PHARM.AS,,12.1293,70140400.0,850753050.48,shares,1,0,0,0,12820.0,2026-08-19,10085555.0,2026-08-19
LSPD.TO,LSPD,Lightspeed Commerce Inc.,Technology,Technology,LSPD|LSPD.TO,,10.49,138206060.0,1449781569.4,punctuation,0,0,0,0,748328.0,2026-08-19,1160269.0,2026-08-19
TRI.TO,TRI,Thomson Reuters Corporation,Industrials,Industrials,TRI|TRI.TO,,82.6131,438500639.0,36225900954.52,shares,0,0,0,0,753453.0,2026-08-19,2110993.0,2026-08-19
0UKI.L,BNS.TO,The Bank of Nova Scotia,Financial Services,Financial Services,0UKI.L|BNS|BNS.TO,lse-iob,105.68,1230000000.0,129986400000.0,canonicity,1,0,0,0,1680.0,2026-08-19,3891910.0,2026-08-19
BNS,BNS.TO,The Bank of Nova Scotia,Financial Services,Financial Services,0UKI.L|BNS|BNS.TO,,143.6455,904911000.0,129986400000.0,shares,0,0,0,0,2607641.0,2026-08-19,3891910.0,2026-08-19
0NHS.L,NTR,Nutrien Ltd.,Basic Materials,Basic Materials,0NHS.L|NTR|NTR.TO,lse-iob,62.95,479600000.0,30190820000.0,canonicity,1,0,0,0,1419.0,2026-08-19,2734988.0,2026-08-19
NTR.TO,NTR,Nutrien Ltd.,Basic Materials,Basic Materials,0NHS.L|NTR|NTR.TO,,62.95,479600000.0,30190820000.0,punctuation,0,0,0,0,1598350.0,2026-08-19,2734988.0,2026-08-19
RCI-A.TO,RCI,Rogers Communications Inc.,Communication Services,Communication Services,RCI|RCI-A.TO|RCI-B.TO,,46.14,540000000.0,24915600000.0,punctuation,1,0,-1,-2,1865.0,2026-08-19,1282733.0,2026-08-19
RCI-B.TO,RCI,Rogers Communications Inc.,Communication Services,Communication Services,RCI|RCI-A.TO|RCI-B.TO,,46.14,540000000.0,24915600000.0,punctuation,0,0,-2,-2,2178954.0,2026-08-19,1282733.0,2026-08-19
ENJ,ENO,"Entergy New Orleans, LLC",Utilities,Utilities,ENJ|ENO,,21.33,458745729.0,9785046399.57,volavg_raw,0,0,0,0,1741.0,2026-08-19,7458.0,2026-08-19
460860.KS,001230.KS,Dongkuk Steel Mill Company Limited,Basic Materials,Basic Materials,001230.KS|460860.KS,,1751.0,155508000.0,272294508000.0,volavg_raw,0,0,0,0,247000.0,2026-08-19,722508.0,2026-08-19
0UKH.L,BMO,Bank of Montreal,Financial Services,Financial Services,0UKH.L|BMO|BMO.TO,lse-iob,206.84,702670000.0,145340262800.0,canonicity,1,0,0,0,157.0,2026-08-19,741471.0,2026-08-19
BMO.TO,BMO,Bank of Montreal,Financial Services,Financial Services,0UKH.L|BMO|BMO.TO,,206.84,702670000.0,145340262800.0,shares,0,0,0,0,2146061.0,2026-08-19,741471.0,2026-08-19
URB-A.TO,URB.TO,Urbana Corporation,Financial Services,Financial Services,URB-A.TO|URB.TO,,9.22,41395100.0,381662822.0,punctuation,0,0,0,0,11156.0,2026-08-19,1226.0,2026-08-19
BH-A,BH,Biglari Holdings Inc.,Consumer Cyclical,Consumer Cyclical,BH|BH-A,,426.03,3139020.0,1337316690.6,punctuation,0,0,0,0,22428.0,2026-08-19,119888.0,2026-08-19
001795.KS,001790.KS,TS Corporation,Consumer Defensive,Consumer Defensive,001790.KS|001795.KS,korea-preferred,2920.0,86242000.0,251826640000.0,canonicity,0,0,0,0,92539.0,2026-08-19,466794.0,2026-08-19
0K80.L,NEE,"NextEra Energy, Inc.",Utilities,Utilities,0K80.L|NEE,lse-iob,87.6052,2092930000.0,183351530000.0,canonicity,1,0,0,0,17676.0,2026-08-19,11646465.0,2026-08-19
FSV.TO,FSV,FirstService Corporation,Real Estate,Real Estate,FSV|FSV.TO,,143.7555,45341000.0,6518017260.0,shares,0,0,0,0,145560.0,2026-08-19,222611.0,2026-08-19
PPL.TO,PBA,Pembina Pipeline Corporation,Energy,Energy,PBA|PPL.TO,,65.62,581000000.0,38125220000.0,punctuation,0,0,0,0,2572841.0,2026-08-19,1161080.0,2026-08-19
0HHU.L,ARR,"ARMOUR Residential REIT, Inc.",Real Estate,Real Estate,0HHU.L|ARR,lse-iob,17.45,129125000.0,2253231250.0,canonicity,1,0,0,0,3786.0,2026-08-19,3748148.0,2026-08-19
001755.KS,001750.KS,Hanyang Securities Co. Ltd.,Financial Services,Financial Services,001750.KS|001755.KS,korea-preferred,24450.0,12729000.0,311224050000.0,canonicity,1,0,0,0,2193.0,2026-08-19,24660.0,2026-08-19
0LD9.L,TRGP,Targa Resources Corp.,Energy,Energy,0LD9.L|TRGP,lse-iob,268.6398,214600000.0,57650100000.0,canonicity,1,0,0,0,886.0,2026-08-19,1213891.0,2026-08-19
0GN6.L,ARG.PA,Argan S.A.,Real Estate,Real Estate,0GN6.L|ARG.PA,lse-iob,60.4,25748171.0,1555189528.4,canonicity,0,0,0,0,4448.0,2026-08-19,19763.0,2026-08-19
145995.KS,145990.KS,Samyang Corporation,Consumer Defensive,Consumer Defensive,145990.KS|145995.KS,korea-preferred,43800.0,10036000.0,439576800000.0,canonicity,1,0,0,0,891.0,2026-08-19,11982.0,2026-08-19
CIGI,CIGI.TO,Colliers International Group Inc.,Real Estate,Real Estate,CIGI|CIGI.TO,,93.79,35977216.0,3374303088.64,shares,0,0,0,0,221198.0,2026-08-19,99785.0,2026-08-19
006805.KS,006800.KS,Mirae Asset Securities Co. Ltd.,Financial Services,Financial Services,006800.KS|006805.KS|00680K.KS,korea-preferred,61600.0,711964000.0,43856982400000.0,canonicity,1,0,0,0,87021.0,2026-08-19,2617556.0,2026-08-19
00680K.KS,006800.KS,"Mirae Asset Securities Co., Ltd.",Financial Services,Financial Services,006800.KS|006805.KS|00680K.KS,korea-preferred,61600.0,711964000.0,43856982400000.0,canonicity,0,0,0,0,595245.0,2026-08-19,2617556.0,2026-08-19
ORIO.TO,ORIO,Orion Digital Corp.,Technology,Technology,ORIO|ORIO.TO,,1.24,23805000.0,29518200.0,punctuation,0,0,0,0,20077.0,2026-08-19,38391.0,2026-08-19
084695.KS,084690.KS,"Daesang Holdings Co., Ltd.",Consumer Defensive,Consumer Defensive,084690.KS|084695.KS,korea-preferred,8970.0,37126000.0,333020220000.0,canonicity,0,0,0,0,8613.0,2026-08-19,69648.0,2026-08-19
RBA.TO,RBA,"RB Global, Inc.",Industrials,Industrials,RBA|RBA.TO,,116.2374,185800000.0,21596916352.0,punctuation,0,0,0,0,293563.0,2026-08-19,1362380.0,2026-08-19
CP.TO,CP,Canadian Pacific Kansas City Ltd.,Industrials,Industrials,CP|CP.TO,,122.96,886400000.0,108991744000.0,punctuation,0,0,0,0,1283245.0,2026-08-19,2791030.0,2026-08-19
0IIB.L,VMRK,Equity Residential,Real Estate,Real Estate,0IIB.L|VMRK,lse-iob,69.4236,374179000.0,25976839580.0,canonicity,1,0,0,0,4353.0,2026-08-19,3481228.0,2026-08-19
0KKZ.L,MDB,"MongoDB, Inc.",Technology,Technology,0KKZ.L|MDB,lse-iob,250.83,80357498.0,20156071223.34,canonicity,1,0,0,0,1396.0,2026-08-19,1975159.0,2026-08-19
071055.KS,071050.KS,"Korea Investment Holdings Co., Ltd.",Financial Services,Financial Services,071050.KS|071055.KS,korea-preferred,221000.0,61739000.0,13644319000000.0,canonicity,1,0,0,0,18724.0,2026-08-19,262294.0,2026-08-19
0LF8.L,THO,"Thor Industries, Inc.",Consumer Cyclical,Consumer Cyclical,0LF8.L|THO,lse-iob,79.04,52240856.0,4129117258.24,canonicity,1,0,0,0,642.0,2026-08-19,738995.0,2026-08-19
0VL8.L,TD.TO,The Toronto-Dominion Bank,Financial Services,Financial Services,0VL8.L|TD|TD.TO,lse-iob,146.33,1660700000.0,243010231000.0,canonicity,1,0,0,0,677.0,2026-08-19,4754923.0,2026-08-19
TD,TD.TO,The Toronto-Dominion Bank,Financial Services,Financial Services,0VL8.L|TD|TD.TO,,198.899,1221777000.0,243010231000.0,shares,0,0,0,0,2537374.0,2026-08-19,4754923.0,2026-08-19
BHC.TO,BHC,Bausch Health Companies Inc.,Healthcare,Healthcare,BHC|BHC.TO,,4.93,375000000.0,1848750000.0,punctuation,0,0,0,0,620978.0,2026-08-19,3424298.0,2026-08-19
0QSV.L,EKI.PA,Ekinops S.a.,Technology,Technology,0QSV.L|EKI.PA,lse-iob,2.73,27027000.0,73783710.0,canonicity,1,0,0,0,5637.0,2026-08-19,196398.0,2026-08-19
0KJD.L,PLNT,"Planet Fitness, Inc.",Consumer Cyclical,Consumer Cyclical,0KJD.L|PLNT,lse-iob,52.17,77030000.0,4018655100.0,canonicity,1,0,0,0,1835.0,2026-08-19,2000940.0,2026-08-19
TRP.TO,TRP,TC Energy Corporation,Energy,Energy,TRP|TRP.TO,,93.92,1042000000.0,97864640000.0,punctuation,0,0,0,0,3866653.0,2026-08-19,2481842.0,2026-08-19
TFII.TO,TFII,TFI International Inc.,Industrials,Industrials,TFII|TFII.TO,,204.15,82190031.0,16779094828.65,punctuation,0,0,0,0,257925.0,2026-08-19,380156.0,2026-08-19
0TIQ.L,FICO,Fair Isaac Corporation,Industrials,Technology,0TIQ.L|FICO,lse-iob,1194.78,22670000.0,27085662600.0,canonicity,1,0,0,0,202.0,2026-08-19,331206.0,2026-08-19
0IFJ.L,EIX,Edison International,Utilities,Utilities,0IFJ.L|EIX,lse-iob,74.45,385000000.0,28663250000.0,canonicity,1,0,0,0,4405.0,2026-08-19,2741432.0,2026-08-19
