score,source,symbol,buy_price,eval_price,price_return,div_return,total_return,current_price,current_return
13.343750000000002,ALFA.L,ALFA.L,0.415,0.35,-0.1566265060240964,0.04237675542601074,-0.11424975059808565,0.56125,0.4573789511641768
13.312499999999998,PRU.TO,PRU.TO,0.5275,0.4625,-0.12322274881516579,0.019920592338828053,-0.10330215647633774,1.70001217616403,2.2671276284425987
13.3,STM,STM,9.389797796752593,10.726039474426193,0.1423078224470107,0.00537894508686689,0.1476867675338776,,
13.28125,COZ.DE,COZ.DE,14.2975,18.8825,0.3206854345165239,0.017488862927514996,0.33817429744403893,16.7675,0.21948041485618466
13.28125,CTSH,CTSH,14.2975,18.8825,0.3206854345165239,0.017488862927514996,0.33817429744403893,16.7675,0.21948041485618466
13.28125,0QZ5.L,0QZ5.L,14.2975,18.8825,0.3206854345165239,0.017488862927514996,0.33817429744403893,16.7675,0.21948041485618466
13.26875,SGM.DE,SGM.DE,9.389797796752593,10.709069065728055,0.14050049825691935,0.00537894508686689,0.14587944334378625,,
13.256250000000001,SD,SD,4.2575,3.4175,-0.19729888432178513,0.1454227962258165,-0.05187608809596864,2.82,-0.025042651636109414
13.250000000000002,CDFF.L,CDFF.L,6.374999999999999,6.125,-0.03921568627450967,0.008747748053510447,-0.030467938220999226,6.5,0.04752742945680249
13.237499999999999,GEM.L,GEM.L,0.0566955,0.04071025,-0.2819491846795601,0.14436393941241796,-0.13758524526714214,0.021,-0.4295565333232431
13.231250000000001,FRU.TO,FRU.TO,3.9575,3.4225,-0.13518635502210996,0.07676193199656914,-0.05842442302554082,3.445,0.08741279234826269
13.231250000000001,0UWL.L,0UWL.L,3.9575,3.4225,-0.13518635502210996,0.07676193199656914,-0.05842442302554082,3.445,0.08741279234826269
13.2125,RROS.ST,RROS.ST,3.055,3.045,-0.003273322422258668,0.12055804723946524,0.11728472481720657,0.775,-0.5833296971321305
13.2,SEIC,SEIC,14.574999999999998,15.887500000000001,0.09005145797598654,0.014695031700211391,0.10474648967619793,21.2125,0.5014056192284669
13.19375,PSI.TO,PSI.TO,3.9850000000000003,4.0425,0.01442910915934758,0.03661848572354567,0.051047594882893246,3.02,-0.14014708194558534
13.1875,DOX,DOX,20.107061123449036,31.53240477104208,0.5682254396824162,0.018086427306952493,0.5863118669893688,14.55985239394091,-0.21964407400001407
13.174999999999999,0HDQ.L,0HDQ.L,7.500000000000001,8.8,0.17333333333333328,0.024922648335340792,0.19825598166867409,8.0,0.10717163300053312
13.168750000000001,DMLP,DMLP,5.286064795385557,8.884882794900804,0.6808123129055884,0.1234026377680231,0.8042149506736115,6.255739364996207,0.49722366241734406
13.168750000000001,0RJ6.L,0RJ6.L,12.0,16.1875,0.3489583333333333,0.07959960349051698,0.4285579368238503,,
13.13125,XONA.DE,XONA.DE,27.575,24.995,-0.0935630099728014,0.03420636009070997,-0.059356649882091425,28.1875,0.11654123821266467
13.13125,XOM,XOM,27.575,24.995,-0.0935630099728014,0.03420636009070997,-0.059356649882091425,28.1875,0.11654123821266467
13.131249999999998,ARRD.DE,ARRD.DE,6.5747813,7.1242544,0.08357283306138262,0.018797901735344524,0.10237073479672715,8.9703372,0.4154162080853586
13.131249999999998,MT,MT,6.5747813,7.1242544,0.08357283306138262,0.018797901735344524,0.10237073479672715,8.9703372,0.4154162080853586
13.125,CAPD.L,CAPD.L,0.29307822499999997,0.286425,-0.02270119180638543,0.03271258619489718,0.010011394388511747,0.29247456,0.0753139009890026
13.09375,0UKH.L,0UKH.L,31.3725,26.1975,-0.16495338273966045,0.031486738730587306,-0.13346664400907315,43.5575,0.5096029845400785
13.087500000000002,ASY.L,ASY.L,1.1625,1.525,0.31182795698924715,0.13884113666805215,0.4506690936572993,1.33125,0.3595928561207612
13.0875,CVCO,CVCO,56.56249999999999,86.655,0.532022099447514,0.0,0.532022099447514,143.1175,1.5302541436464092
13.08125,RAVE,RAVE,0.35,0.565,0.6142857142857142,0.0,0.6142857142857142,0.8325,1.3785714285714288
13.08125,XYF,XYF,5.207386,6.68920525,0.28456105424103384,0.041564792176039124,0.326125846417073,24.487640585971917,3.8440990045338443
13.075,VSH,VSH,5.3925,5.992500000000001,0.11126564673157173,0.015994992266453463,0.1272606389980252,3.7575,-0.2481273783680763
13.068750000000001,BWFG,BWFG,7.3575,7.545,0.025484199796126403,0.03199554253028737,0.05747974232641377,11.0625,0.5864963597325878
13.06875,HWX.TO,HWX.TO,1.48,1.5625,0.05574324324324326,0.0615147096683048,0.11725795291154806,1.8775,0.43427856778311824
13.062499999999998,IFP.TO,IFP.TO,5.25,5.87,0.11809523809523811,0.0,0.11809523809523811,2.5375,-0.5166666666666666
13.05,BAM,BAM,7.1675,10.0425,0.40111614928496686,0.03870543494648455,0.4398215842314514,14.235,1.0836056193289292
13.049999999999999,THS.L,THS.L,0.4214745426303863,0.3964430165106172,-0.05939036308942768,0.06497376655455145,0.0055834034651237666,,
13.01875,LUMI.ST,LUMI.ST,1.5325717500000002,2.041245732104789,0.3319087554007105,0.044417570392541565,0.3763263257932521,35.18810203064285,22.05362538841865
13.012500000000001,BNTX,BNTX,35.75,23.755,-0.33552447552447556,0.0,-0.33552447552447556,20.775,-0.4188811188811189
13.006249999999998,CPSS,CPSS,2.2125,2.3425,0.05875706214689261,0.0,0.05875706214689261,1.8874999999999997,-0.14689265536723173
13.0,TPH,TPH,4.6475,8.85,0.9042495965572888,0.0,0.9042495965572888,8.4925,0.8273265196342119
13.0,PIPR,PIPR,32.5475,43.7175,0.34319072125355254,0.04056444179795591,0.3837551630515085,86.7475,1.7495447884025206
12.9875,LUN.TO,LUN.TO,1.5325717500000002,2.0430961,0.3331161167495093,0.044417570392541565,0.3775336871420509,5.19,2.4799238435201176
12.975,MCP.DE,MCP.DE,15.464267188740244,22.39527368121777,0.4481949521361149,0.004867812041925354,0.45306276417804026,13.661725145747935,-0.06370979005271843
12.9625,DAC,DAC,13.165,18.515,0.4063805545005698,0.046942023319189806,0.4533225778197596,22.4525,0.8235107656443393
12.9625,FLNG,FLNG,7.014961083498532,3.238958328503636,-0.5382785036223909,0.10425850908725348,-0.43401999453513745,5.1998367814315065,0.05977510477272069
12.962499999999999,SBLK,SBLK,4.8075,5.315,0.10556422256890281,0.0785463367615303,0.18411055933043313,4.6475,0.17527826105834446
12.956249999999999,PERI,PERI,6.325,7.717499999999999,0.22015810276679829,0.0,0.22015810276679829,2.4,-0.6205533596837944
12.950000000000001,CER.L,CER.L,2.575,3.3250000000000006,0.29126213592233025,0.008220057181280827,0.29948219310361107,,
12.95,CMRE-PB,CMRE-PB,3.7842363646030894,3.048261720819241,-0.19448432203336788,0.08468175218734356,-0.10980256984602432,2.375209259599778,-0.17332172996397857
12.95,0LFS.L,0LFS.L,10.77,17.6775,0.6413649025069638,0.012259874357239468,0.6536247768642033,33.7375,2.1602055776015225
12.95,CMRE-PC,CMRE-PC,3.7842363646030894,3.048261720819241,-0.19448432203336788,0.08468175218734356,-0.10980256984602432,2.375209259599778,-0.17332172996397857
12.95,TOL,TOL,10.77,17.6775,0.6413649025069638,0.012259874357239468,0.6536247768642033,33.7375,2.1602055776015225
12.95,MBLY,MBLY,7.2425,10.83,0.49534000690369356,0.0,0.49534000690369356,3.4625,-0.5219192267863306
12.95,CMRE,CMRE,3.7842363646030894,3.048261720819241,-0.19448432203336788,0.08468175218734356,-0.10980256984602432,2.375209259599778,-0.17332172996397857
12.95,CMRE-PD,CMRE-PD,3.7842363646030894,3.048261720819241,-0.19448432203336788,0.08468175218734356,-0.10980256984602432,2.375209259599778,-0.17332172996397857
12.943750000000001,0R6S.L,0R6S.L,14.088104999999999,14.399524999999999,0.02210517312299987,0.025759039706528715,0.04786421282952859,17.919150000000002,0.3383051796623783
12.9375,ERCG.DE,ERCG.DE,15.225651195653155,15.778174826891144,0.036288998357963925,0.06682344622306799,0.10311244458103191,19.46,0.4178292177002847
12.9375,ERCB.DE,ERCB.DE,15.225000000000001,15.7775,0.03628899835796377,0.06682344622306799,0.10311244458103176,19.46,0.41788388418542477
