dropped,survivor,name,orig_sector,propagated_sector,issuer_group,non_canonical_tag,dropped_price,dropped_shares,dropped_marketCap,decided_by,dropped_vol_t,survivor_vol_t,dropped_isin_t,survivor_isin_t,dropped_volAvg,dropped_volAvg_asof,survivor_volAvg,survivor_volAvg_asof
PTOCU,PTOC,,,,PTOC|PTOCU|PTOCW,symbol-extension,9.82,43125000.0,423487500.0,canonicity,0,0,0,0,,not-captured,,not-captured
PTOCW,PTOC,,,,PTOC|PTOCU|PTOCW,symbol-extension,9.82,43125000.0,423487500.0,canonicity,0,0,0,0,,not-captured,,not-captured
PWUPU,PWUP,,,,PWUP|PWUPU,symbol-extension,11.5,8244000.0,94806000.0,canonicity,0,0,0,0,,not-captured,,not-captured
QBR-A.TO,QBR-B.TO,Quebecor Inc.,Communication Services,Communication Services,QBR-A.TO|QBR-B.TO,,67.69,224800000.0,15216712000.0,volavg,1,0,0,0,539.0,2026-08-21,968560.0,2026-08-21
QIPT.TO,QIPT,,,,QIPT|QIPT.TO,,4.85,43609000.0,211503650.0,punctuation,0,0,0,0,,not-captured,,not-captured
QOMOR,QOMO,,,,QOMO|QOMOR|QOMOU,symbol-extension,10.89,837857.0,9124262.73,canonicity,0,0,0,0,,not-captured,,not-captured
QOMOU,QOMO,,,,QOMO|QOMOR|QOMOU,symbol-extension,10.89,837857.0,9124262.73,canonicity,0,0,0,0,,not-captured,,not-captured
QRTEB,QRTEA,,,,QRTEA|QRTEB|QRTEP,,19.5,7793090.0,151965255.0,shares,0,0,0,0,,not-captured,,not-captured
QRTEP,QRTEA,,,,QRTEA|QRTEB|QRTEP,,19.5,7793090.0,151965255.0,shares,0,0,0,0,,not-captured,,not-captured
QSP-UN.TO,QSR,Restaurant Brands International Limited Partnership,Consumer Cyclical,Consumer Cyclical,QSP-UN.TO|QSR|QSR.TO,,72.51,348000000.0,25233480000.0,volavg,1,0,-1,-2,11.0,2026-08-21,2993541.0,2026-08-21
QSR.TO,QSR,Restaurant Brands International Inc.,Consumer Cyclical,Consumer Cyclical,QSP-UN.TO|QSR|QSR.TO,,72.51,348000000.0,25233480000.0,punctuation,0,0,-2,-2,992353.0,2026-08-21,2993541.0,2026-08-21
RBA.TO,RBA,"RB Global, Inc.",Industrials,Industrials,RBA|RBA.TO,,116.2374,185800000.0,21596916352.0,punctuation,0,0,0,0,300782.0,2026-08-21,1417296.0,2026-08-21
RCACU,RCAC,,,,RCAC|RCACU|RCACW,symbol-extension,10.63,19484000.0,207114920.0,canonicity,0,0,0,0,,not-captured,,not-captured
RCACW,RCAC,,,,RCAC|RCACU|RCACW,symbol-extension,10.63,19484000.0,207114920.0,canonicity,0,0,0,0,,not-captured,,not-captured
RCFA-UN,RCFA,,,,RCFA|RCFA-UN,,11.46,4778000.0,54755880.0,punctuation,0,0,0,0,,not-captured,,not-captured
RCG-PB.TO,RCG.TO,,,,RCG-PB.TO|RCG.TO,preferred-suffix,10.39,15486000.0,160899540.0,canonicity,0,0,0,0,,not-captured,,not-captured
RCI-A.TO,RCI,Rogers Communications Inc.,Communication Services,Communication Services,RCI|RCI-A.TO|RCI-B.TO,,46.14,540000000.0,24915600000.0,volavg,1,0,-1,-2,1825.0,2026-08-21,1280620.0,2026-08-21
RCI-B.TO,RCI,Rogers Communications Inc.,Communication Services,Communication Services,RCI|RCI-A.TO|RCI-B.TO,,46.14,540000000.0,24915600000.0,punctuation,0,0,-2,-2,2132555.0,2026-08-21,1280620.0,2026-08-21
RCLFW,RCLFU,,,,RCLFU|RCLFW,,10.6,17880000.0,189528000.0,alphabetical,0,0,0,0,,not-captured,,not-captured
RMBL,RDNW,,,,RDNW|RMBL,,2.31,37905484.0,87561668.04,alphabetical,0,0,0,0,,not-captured,,not-captured
RENEW,RENE,,,,RENE|RENEW,symbol-extension,12.15,6597942.0,80164995.3,canonicity,0,0,0,0,,not-captured,,not-captured
REUN,REUN.TO,,,,REUN|REUN.TO,,0.9302,11638679.0,10825732.89,shares,0,0,0,0,,not-captured,,not-captured
REVEU,REVE,,,,REVE|REVEU,symbol-extension,10.21,2850000.0,29098500.0,canonicity,0,0,0,0,,not-captured,,not-captured
RFACU,RFAC,,,,RFAC|RFACU,symbol-extension,11.24,5730606.0,64412011.44,canonicity,0,0,0,0,,not-captured,,not-captured
RJAC-UN,RJAC,,,,RJAC|RJAC-UN,,10.3,27813000.0,286473900.0,punctuation,0,0,0,0,,not-captured,,not-captured
RMGCU,RMGC,,,,RMGC|RMGCU|RMGCW,symbol-extension,10.55,12818000.0,135229900.0,canonicity,0,0,0,0,,not-captured,,not-captured
RMGCW,RMGC,,,,RMGC|RMGCU|RMGCW,symbol-extension,10.55,12818000.0,135229900.0,canonicity,0,0,0,0,,not-captured,,not-captured
RNERU,RNER,,,,RNER|RNERU|RNERW,symbol-extension,12.36,22158700.0,273881532.0,canonicity,0,0,0,0,,not-captured,,not-captured
RNERW,RNER,,,,RNER|RNERU|RNERW,symbol-extension,12.36,22158700.0,273881532.0,canonicity,0,0,0,0,,not-captured,,not-captured
ROCAU,ROCAR,,,,ROCAR|ROCAU,,10.45,26851000.0,280592950.0,alphabetical,0,0,0,0,,not-captured,,not-captured
ROCLU,ROCL,,,,ROCL|ROCLU|ROCLW,symbol-extension,11.24,3337000.0,37507880.0,canonicity,0,0,0,0,,not-captured,,not-captured
ROCLW,ROCL,,,,ROCL|ROCLU|ROCLW,symbol-extension,11.24,3337000.0,37507880.0,canonicity,0,0,0,0,,not-captured,,not-captured
RONI-UN,RONI,,,,RONI|RONI-UN,,10.235,43128000.0,441415080.0,punctuation,0,0,0,0,,not-captured,,not-captured
ROSS-UN,ROSS,,,,ROSS|ROSS-UN,,10.76,14787456.0,159113026.56,punctuation,0,0,0,0,,not-captured,,not-captured
RRAC-UN,RRAC,,,,RRAC|RRAC-UN,,11.5,22212000.0,255438000.0,punctuation,0,0,0,0,,not-captured,,not-captured
RWODU,RWOD,,,,RWOD|RWODU,symbol-extension,12.65,5165000.0,65337250.0,canonicity,0,0,0,0,,not-captured,,not-captured
RY,RY.TO,Royal Bank of Canada,Financial Services,Financial Services,RY|RY.TO,,411.5724,989094000.0,407083782430.0001,shares,0,0,0,0,1552716.0,2026-08-21,3213857.0,2026-08-21
SEA.TO,SA,Seabridge Gold Inc.,Basic Materials,Basic Materials,SA|SEA.TO,,36.6,107628783.0,3939213457.8,punctuation,0,0,0,0,114332.0,2026-08-21,766325.0,2026-08-21
SAMAU,SAMA,,,,SAMA|SAMAU,symbol-extension,10.47,20625000.0,215943750.0,canonicity,0,0,0,0,,not-captured,,not-captured
STC.TO,SANG,Sangoma Technologies Corporation,Technology,Technology,SANG|STC.TO,,5.48,33152692.0,181676752.16,punctuation,0,0,0,0,15174.0,2026-08-21,6670.0,2026-08-21
SCAQU,SCAQ,,,,SCAQ|SCAQU|SCAQW,symbol-extension,10.19,28126000.0,286603940.0,canonicity,0,0,0,0,,not-captured,,not-captured
SCAQW,SCAQ,,,,SCAQ|SCAQU|SCAQW,symbol-extension,10.19,28126000.0,286603940.0,canonicity,0,0,0,0,,not-captured,,not-captured
SCMAU,SCMA,,,,SCMA|SCMAU,symbol-extension,10.01,16250000.0,162662500.0,canonicity,0,0,0,0,,not-captured,,not-captured
SCOBU,SCOB,,,,SCOB|SCOBU|SCOBW,symbol-extension,9.94,43125000.0,428662500.0,canonicity,0,0,0,0,,not-captured,,not-captured
SCOBW,SCOB,,,,SCOB|SCOBU|SCOBW,symbol-extension,9.94,43125000.0,428662500.0,canonicity,0,0,0,0,,not-captured,,not-captured
SCRMU,SCRM,,,,SCRM|SCRMU|SCRMW,symbol-extension,10.69,93750000.0,1002187500.0,canonicity,0,0,0,0,,not-captured,,not-captured
SCRMW,SCRM,,,,SCRM|SCRMU|SCRMW,symbol-extension,10.69,93750000.0,1002187500.0,canonicity,0,0,0,0,,not-captured,,not-captured
SCUA-UN,SCUA,,,,SCUA|SCUA-UN,,10.44,28750000.0,300150000.0,punctuation,0,0,0,0,,not-captured,,not-captured
SEDA-UN,SEDA,,,,SEDA|SEDA-UN,,11.47,17913000.0,205462110.0,punctuation,0,0,0,0,,not-captured,,not-captured
SGHLU,SGHL,,,,SGHL|SGHLU,symbol-extension,10.38,12500000.0,129750000.0,canonicity,0,0,0,0,,not-captured,,not-captured
SHOP.TO,SHOP,Shopify Inc.,Technology,Technology,SHOP|SHOP.TO,,114.18,1295220307.0,147888254653.26,punctuation,0,0,0,0,2155011.0,2026-08-21,9458406.0,2026-08-21
SHUAU,SHUA,,,,SHUA|SHUAU,symbol-extension,10.77,11209925.0,120730892.25,canonicity,0,0,0,0,,not-captured,,not-captured
SII.TO,SII,Sprott Inc.,Financial Services,Financial Services,SII|SII.TO,,159.8,25768000.0,4117726400.0,punctuation,0,0,0,0,71003.0,2026-08-21,190691.0,2026-08-21
SIVBP,SIVB,,,,SIVB|SIVBP,symbol-extension,230.14,59113000.0,13604265820.0,canonicity,0,0,0,0,,not-captured,,not-captured
SJIV,SJI,,,,SJI|SJIV,symbol-extension,30.6864,122465000.0,3758012160.0,canonicity,0,0,0,0,,not-captured,,not-captured
SJR-B.TO,SJR,,,,SJR|SJR-B.TO,,36.71,499000000.0,18318289501.0,punctuation,0,0,0,0,,not-captured,,not-captured
SKE.TO,SKE,Skeena Resources Limited,Basic Materials,Basic Materials,SKE|SKE.TO,,37.8,123696000.0,4675708800.0,shares,0,0,0,0,371112.0,2026-08-21,781040.0,2026-08-21
SKGRU,SKGR,,,,SKGR|SKGRU|SKGRW,symbol-extension,11.62,9972000.0,115874640.0,canonicity,0,0,0,0,,not-captured,,not-captured
SKGRW,SKGR,,,,SKGR|SKGRU|SKGRW,symbol-extension,11.62,9972000.0,115874640.0,canonicity,0,0,0,0,,not-captured,,not-captured
SLAMU,SLAM,,,,SLAM|SLAMU|SLAMW,symbol-extension,11.14,23453000.0,261266420.0,canonicity,0,0,0,0,,not-captured,,not-captured
SLAMW,SLAM,,,,SLAM|SLAMU|SLAMW,symbol-extension,11.14,23453000.0,261266420.0,canonicity,0,0,0,0,,not-captured,,not-captured
SLF.TO,SLF,Sun Life Financial Inc.,Financial Services,Financial Services,SLF|SLF.TO,,111.35,554000000.0,61687900000.0,punctuation,0,0,0,0,1810204.0,2026-08-21,731970.0,2026-08-21
SMAPW,SMAPU,,,,SMAPU|SMAPW,,427.6,293138.0,125345808.8,alphabetical,0,0,0,0,,not-captured,,not-captured
SNRHU,SNRH,,,,SNRH|SNRHU|SNRHW,symbol-extension,10.06,49879000.0,501782740.0,canonicity,0,0,0,0,,not-captured,,not-captured
SNRHW,SNRH,,,,SNRH|SNRHU|SNRHW,symbol-extension,10.06,49879000.0,501782740.0,canonicity,0,0,0,0,,not-captured,,not-captured
SNV-PE,SNV-PD,,,,SNV-PD|SNV-PE,preferred-suffix,49.08,139452000.0,6844304160.0,alphabetical,0,0,0,0,,not-captured,,not-captured
SOMN,SO,The Southern Company,Utilities,Utilities,SO|SOMN,symbol-extension,95.71,1137000000.0,108822270000.0,canonicity,1,0,0,0,232332.0,2026-08-21,5753937.0,2026-08-21
SPKBU,SPKB,,,,SPKB|SPKBU|SPKBW,symbol-extension,9.91,35937500.0,356140625.0,canonicity,0,0,0,0,,not-captured,,not-captured
SPKBW,SPKB,,,,SPKB|SPKBU|SPKBW,symbol-extension,9.91,35937500.0,356140625.0,canonicity,0,0,0,0,,not-captured,,not-captured
SRC-PA,SRC,,,,SRC|SRC-PA,preferred-suffix,33.53,141124401.0,4731901165.53,canonicity,0,0,0,0,,not-captured,,not-captured
SREA,SRE,Sempra,Utilities,Utilities,SRE|SREA,symbol-extension,92.71,654038000.0,60635862980.0,canonicity,1,0,0,0,70427.0,2026-08-21,3786811.0,2026-08-21
SSRM.TO,SSRM,SSR Mining Inc.,Basic Materials,Basic Materials,SSRM|SSRM.TO,,28.28,208014000.0,5882635920.0,punctuation,0,0,0,0,463800.0,2026-08-21,3140396.0,2026-08-21
STAR-PG,STAR-PD,,,,STAR-PD|STAR-PG|STAR-PI,preferred-suffix,0.763,1537430.0,1173059.09,alphabetical,0,0,0,0,,not-captured,,not-captured
STAR-PI,STAR-PD,,,,STAR-PD|STAR-PG|STAR-PI,preferred-suffix,0.763,1537430.0,1173059.09,alphabetical,0,0,0,0,,not-captured,,not-captured
STN,STN.TO,Stantec Inc.,Industrials,Industrials,STN|STN.TO,,98.0371,113560104.0,11133104415.18,shares,0,0,0,0,460287.0,2026-08-21,527317.0,2026-08-21
SU.TO,SU,Suncor Energy Inc.,Energy,Energy,SU|SU.TO,,76.3,1179000000.0,89957700000.0,punctuation,0,0,0,0,5763512.0,2026-08-21,4580919.0,2026-08-21
SVFAU,SVFA,,,,SVFA|SVFAU|SVFAW,symbol-extension,9.96,60375000.0,601335000.0,canonicity,0,0,0,0,,not-captured,,not-captured
SVFAW,SVFA,,,,SVFA|SVFAU|SVFAW,symbol-extension,9.96,60375000.0,601335000.0,canonicity,0,0,0,0,,not-captured,,not-captured
SYTAW,SYTA,,,,SYTA|SYTAW,symbol-extension,11.84,383751.0,4543611.84,canonicity,0,0,0,0,,not-captured,,not-captured
T.TO,TU,TELUS Corporation,Communication Services,Communication Services,T.TO|TU,,15.0,1574000000.0,23610000000.0,punctuation,0,0,0,0,9288934.0,2026-08-21,7275575.0,2026-08-21
TANNL,TA,,,,TA|TANNL,,86.5,14547000.0,1258315500.0,symbol_length,0,0,0,0,,not-captured,,not-captured
TA.TO,TAC,TransAlta Corporation,Utilities,Utilities,TA.TO|TAC,,19.62,302000000.0,5925240000.0,punctuation,0,0,0,0,2047304.0,2026-08-21,1780604.0,2026-08-21
TANNZ,TANNI,,,,TANNI|TANNZ,,25.15,39556000.0,994833400.0,shares,0,0,0,0,,not-captured,,not-captured
TAP-A,TAP,Molson Coors Beverage Company,Consumer Defensive,Consumer Defensive,TAP|TAP-A|TPX-B.TO,,38.96,187500000.0,7305000000.0,volavg,1,0,0,0,111.0,2026-08-21,3151901.0,2026-08-21
TPX-B.TO,TAP,Molson Coors Canada Inc.,Consumer Defensive,Consumer Defensive,TAP|TAP-A|TPX-B.TO,,40.128,199100000.0,7989484800.0,volavg,1,0,0,0,628.0,2026-08-21,3151901.0,2026-08-21
TBCPU,TBCP,,,,TBCP|TBCPU|TBCPW,symbol-extension,10.33,12159848.0,125611229.84,canonicity,0,0,0,0,,not-captured,,not-captured
TBCPW,TBCP,,,,TBCP|TBCPU|TBCPW,symbol-extension,10.33,12159848.0,125611229.84,canonicity,0,0,0,0,,not-captured,,not-captured
TC.TO,TCX,Tucows Inc.,Technology,Technology,TC.TO|TCX,,13.47,11148826.0,150174686.22,volavg,1,0,0,0,5057.0,2026-08-21,72632.0,2026-08-21
TCBIO,TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Financial Services,TCBI|TCBIO,symbol-extension,103.26,45021962.0,4648967796.12,canonicity,1,0,0,0,15333.0,2026-08-21,511295.0,2026-08-21
TCL-B.TO,TCL-A.TO,Transcontinental Inc.,Consumer Cyclical,Consumer Cyclical,TCL-A.TO|TCL-B.TO,,5.31,83600000.0,443916000.0,volavg,1,0,0,0,1177.0,2026-08-21,402874.0,2026-08-21
TCN.TO,TCN,,,,TCN|TCN.TO,,9.1,273847034.0,2492008009.4,punctuation,0,0,0,0,,not-captured,,not-captured
TD,TD.TO,The Toronto-Dominion Bank,Financial Services,Financial Services,TD|TD.TO,,235.7134,1173433000.0,276593840000.0,shares,0,0,0,0,2600475.0,2026-08-21,4823509.0,2026-08-21
TECK-A.TO,TECK-B.TO,Teck Resources Limited,Basic Materials,Basic Materials,TECK-A.TO|TECK-B.TO,,84.4029,490100000.0,41365849233.54,volavg,1,0,0,0,7579.0,2026-08-21,1080308.0,2026-08-21
TENKU,TENK,,,,TENK|TENKU,symbol-extension,11.35,6653077.0,75512423.95,canonicity,0,0,0,0,,not-captured,,not-captured
TETCU,TETC,,,,TETC|TETCU,symbol-extension,10.03,48125000.0,482693750.0,canonicity,0,0,0,0,,not-captured,,not-captured
TETEU,TETE,,,,TETE|TETEU,symbol-extension,12.08,4098270.0,49507101.6,canonicity,0,0,0,0,,not-captured,,not-captured
TFII.TO,TFII,TFI International Inc.,Industrials,Industrials,TFII|TFII.TO,,204.15,82190031.0,16779094828.65,punctuation,0,0,0,0,257053.0,2026-08-21,375043.0,2026-08-21
TFPM.TO,TFPM,Triple Flag Precious Metals Corp.,Basic Materials,Basic Materials,TFPM|TFPM.TO,,29.97,206295928.0,6182688962.16,punctuation,0,0,0,0,209085.0,2026-08-21,638383.0,2026-08-21
TGAAU,TGAA,,,,TGAA|TGAAU,symbol-extension,11.33,2910566.0,32976712.78,canonicity,0,0,0,0,,not-captured,,not-captured
TGH-PA,TGH,,,,TGH|TGH-PA|TGH-PB,preferred-suffix,49.2,41014000.0,2017888800.0,canonicity,0,0,0,0,,not-captured,,not-captured
TGH-PB,TGH,,,,TGH|TGH-PA|TGH-PB,preferred-suffix,49.2,41014000.0,2017888800.0,canonicity,0,0,0,0,,not-captured,,not-captured
TGVCU,TGVC,,,,TGVC|TGVCU,symbol-extension,10.61,4224845.0,44825605.45,canonicity,0,0,0,0,,not-captured,,not-captured
TH.TO,THTX,,,,TH.TO|THTX,,2.6446,49361835.0,130540526.8788,punctuation,0,0,0,0,,not-captured,,not-captured
THCPU,THCP,,,,THCP|THCPU,symbol-extension,10.53,10078000.0,106121340.0,canonicity,0,0,0,0,,not-captured,,not-captured
TIOAU,TIOA,,,,TIOA|TIOAU|TIOAW,symbol-extension,10.08,43125000.0,434700000.0,canonicity,0,0,0,0,,not-captured,,not-captured
TIOAW,TIOA,,,,TIOA|TIOAU|TIOAW,symbol-extension,10.08,43125000.0,434700000.0,canonicity,0,0,0,0,,not-captured,,not-captured
TIXT.TO,TIXT,,,,TIXT|TIXT.TO,,3.6563,276000000.0,1009140000.0,shares,0,0,0,0,,not-captured,,not-captured
TLGA-UN,TLGA,,,,TLGA|TLGA-UN,,10.58,7948405.0,84094124.9,punctuation,0,0,0,0,,not-captured,,not-captured
TLRY,TLRY.TO,"Tilray Brands, Inc.",Healthcare,Healthcare,TLRY|TLRY.TO,,5.49,111832375.0,613959738.75,shares,0,0,0,0,4051819.0,2026-08-21,503390.0,2026-08-21
TNP-PF,TNP-PE,,,,TNP-PE|TNP-PF,preferred-suffix,29.73,29506000.0,877213380.0,alphabetical,0,0,0,0,,not-captured,,not-captured
TOACU,TOAC,,,,TOAC|TOACU,symbol-extension,10.56,5750000.0,60720000.0,canonicity,0,0,0,0,,not-captured,,not-captured
TPBAU,TPBA,,,,TPBA|TPBAU,symbol-extension,9.92,22545373.0,223650100.16,canonicity,0,0,0,0,,not-captured,,not-captured
TPGXL,TPG,TPG Inc.,Financial Services,Financial Services,TPG|TPGXL,symbol-extension,99.8909,164670334.0,16449062926.4506,canonicity,1,0,0,0,25556.0,2026-08-21,2584814.0,2026-08-21
TRI.TO,TRI,Thomson Reuters Corporation,Industrials,Industrials,TRI|TRI.TO,,81.6906,438500639.0,35821390914.58,shares,0,0,0,0,759619.0,2026-08-21,2078756.0,2026-08-21
TRIS-UN,TRIS,,,,TRIS|TRIS-UN,,10.95,16358802.0,179128881.9,punctuation,0,0,0,0,,not-captured,,not-captured
TRKAW,TRKA,,,,TRKA|TRKAW,symbol-extension,1.1,16853940.0,18539334.0,canonicity,0,0,0,0,,not-captured,,not-captured
TRP.TO,TRP,TC Energy Corporation,Energy,Energy,TRP|TRP.TO,,93.92,1042000000.0,97864640000.0,punctuation,0,0,0,0,3829157.0,2026-08-21,2469137.0,2026-08-21
TRTL-UN,TRTL,,,,TRTL|TRTL-UN,,10.92,24739226.0,270152347.92,punctuation,0,0,0,0,,not-captured,,not-captured
TSAT.TO,TSAT,Telesat Corporation,Communication Services,Communication Services,TSAT|TSAT.TO,,71.8546,15219358.0,1093580634.7932,punctuation,0,0,0,0,53200.0,2026-08-21,283524.0,2026-08-21
TWCBU,TWCB,,,,TWCB|TWCBU,symbol-extension,10.09,22468797.0,226710161.73,canonicity,0,0,0,0,,not-captured,,not-captured
TZPSU,TZPS,,,,TZPS|TZPSU|TZPSW,symbol-extension,9.95,7187500.0,71515625.0,canonicity,0,0,0,0,,not-captured,,not-captured
TZPSW,TZPS,,,,TZPS|TZPSU|TZPSW,symbol-extension,9.95,7187500.0,71515625.0,canonicity,0,0,0,0,,not-captured,,not-captured
UBP,UBA,,,,UBA|UBP|UBP-PH|UBP-PK,,17.15,37778000.0,647892700.0,alphabetical,0,0,0,0,,not-captured,,not-captured
UBP-PH,UBA,,,,UBA|UBP|UBP-PH|UBP-PK,preferred-suffix,17.15,37778000.0,647892700.0,canonicity,0,0,0,0,,not-captured,,not-captured
UBP-PK,UBA,,,,UBA|UBP|UBP-PH|UBP-PK,preferred-suffix,17.15,37778000.0,647892700.0,canonicity,0,0,0,0,,not-captured,,not-captured
UPTDU,UPTD,,,,UPTD|UPTDU,symbol-extension,10.84,2329920.0,25256332.8,canonicity,0,0,0,0,,not-captured,,not-captured
URB-A.TO,URB.TO,Urbana Corporation,Financial Services,Financial Services,URB-A.TO|URB.TO,,9.22,41395100.0,381662822.0,punctuation,0,0,0,0,11009.0,2026-08-21,1182.0,2026-08-21
UZC,USM,,,,USM|UZC,,63.97,86000000.0,5501420000.0,alphabetical,0,0,0,0,,not-captured,,not-captured
VBNK,VBNK.TO,VersaBank,Financial Services,Financial Services,VBNK|VBNK.TO,,32.989,23609905.0,778866942.39,shares,0,0,0,0,113198.0,2026-08-21,34477.0,2026-08-21
VBOCU,VBOC,,,,VBOC|VBOCU|VBOCW,symbol-extension,10.44,2156250.0,22511250.0,canonicity,0,0,0,0,,not-captured,,not-captured
VBOCW,VBOC,,,,VBOC|VBOCU|VBOCW,symbol-extension,10.44,2156250.0,22511250.0,canonicity,0,0,0,0,,not-captured,,not-captured
VCXAU,VCXA,,,,VCXA|VCXAU|VCXAW,symbol-extension,7.6,52703092.0,400543499.2,canonicity,0,0,0,0,,not-captured,,not-captured
VCXAW,VCXA,,,,VCXA|VCXAU|VCXAW,symbol-extension,7.6,52703092.0,400543499.2,canonicity,0,0,0,0,,not-captured,,not-captured
VCXB-UN,VCXB,,,,VCXB|VCXB-UN,,10.7,15209190.0,162738333.0,punctuation,0,0,0,0,,not-captured,,not-captured
VET.TO,VET,Vermilion Energy Inc.,Energy,Energy,VET|VET.TO,,13.27,153100000.0,2031637000.0,punctuation,0,0,0,0,1148984.0,2026-08-21,1476770.0,2026-08-21
VIIAU,VII,,,,VII|VIIAU|VIIAW,symbol-extension,10.57,9079638.0,95971773.66,canonicity,0,0,0,0,,not-captured,,not-captured
VIIAW,VII,,,,VII|VIIAU|VIIAW,symbol-extension,10.57,9079638.0,95971773.66,canonicity,0,0,0,0,,not-captured,,not-captured
VLATW,VLATU,,,,VLATU|VLATW,,10.06,0.31,3.1186,alphabetical,0,0,0,0,,not-captured,,not-captured
VLDRW,VLDR,,,,VLDR|VLDRW,symbol-extension,0.9471,213518699.0,202223559.8229,canonicity,0,0,0,0,,not-captured,,not-captured
VMCAU,VMCA,,,,VMCA|VMCAU,symbol-extension,11.52,3718651.0,42838859.52,canonicity,0,0,0,0,,not-captured,,not-captured
VMGAU,VMGA,,,,VMGA|VMGAU|VMGAW,symbol-extension,10.33,28750000.0,296987500.0,canonicity,0,0,0,0,,not-captured,,not-captured
VMGAW,VMGA,,,,VMGA|VMGAU|VMGAW,symbol-extension,10.33,28750000.0,296987500.0,canonicity,0,0,0,0,,not-captured,,not-captured
VOXR.TO,VOXR,Vox Royalty Corp.,Basic Materials,Basic Materials,VOXR|VOXR.TO,,4.73,71003870.0,335848305.1,volavg,1,0,0,0,20292.0,2026-08-21,494200.0,2026-08-21
VPCBU,VPCB,,,,VPCB|VPCBU|VPCBW,symbol-extension,9.92,31973083.0,317172983.36,canonicity,0,0,0,0,,not-captured,,not-captured
VPCBW,VPCB,,,,VPCB|VPCBU|VPCBW,symbol-extension,9.92,31973083.0,317172983.36,canonicity,0,0,0,0,,not-captured,,not-captured
VRN,VRN.TO,,,,VRN|VRN.TO,,7.3958,616584965.0,4560120932.48,shares,0,0,0,0,,not-captured,,not-captured
VSACU,VSAC,,,,VSAC|VSACU,symbol-extension,11.55,4205467.0,48573143.85,canonicity,0,0,0,0,,not-captured,,not-captured
WAVSU,WAVS,,,,WAVS|WAVSU|WAVSW,symbol-extension,10.67,14968215.0,159710854.05,canonicity,0,0,0,0,,not-captured,,not-captured
WAVSW,WAVS,,,,WAVS|WAVSU|WAVSW,symbol-extension,10.67,14968215.0,159710854.05,canonicity,0,0,0,0,,not-captured,,not-captured
WCN.TO,WCN,"Waste Connections, Inc.",Industrials,Industrials,WCN|WCN.TO,,167.9332,253457489.0,42563922448.34,shares,0,0,0,0,388049.0,2026-08-21,1537017.0,2026-08-21
WEL-UN,WEL,,,,WEL|WEL-UN,,11.79,4255117.0,50167829.43,punctuation,0,0,0,0,,not-captured,,not-captured
WFG.TO,WFG,West Fraser Timber Co. Ltd.,Basic Materials,Basic Materials,WFG|WFG.TO,,96.01,78304000.0,7517967040.0,punctuation,0,0,0,0,170842.0,2026-08-21,222208.0,2026-08-21
WINVW,WINVU,,,,WINVU|WINVW,,12.0,1535014.0,18420168.0,alphabetical,0,0,0,0,,not-captured,,not-captured
WNNR-UN,WNNR,,,,WNNR|WNNR-UN,,10.87,13644801.0,148318986.87,shares,0,0,0,0,,not-captured,,not-captured
WPM.TO,WPM,Wheaton Precious Metals Corp.,Basic Materials,Basic Materials,WPM|WPM.TO,,112.32,454133000.0,51008218560.0,punctuation,0,0,0,0,836241.0,2026-08-21,2066709.0,2026-08-21
WPRT.TO,WPRT,Westport Fuel Systems Inc.,Consumer Cyclical,Consumer Cyclical,WPRT|WPRT.TO,,2.2538,17822491.0,40168030.9,volavg,1,0,0,0,11403.0,2026-08-21,1053946.0,2026-08-21
WTFCP,WTFCM,,,,WTFCM|WTFCP,,123.98,66931000.0,8298105380.0,alphabetical,0,0,0,0,,not-captured,,not-captured
WTMAU,WTMA,,,,WTMA|WTMAU,symbol-extension,11.0,1618885.0,17807735.0,canonicity,0,0,0,0,,not-captured,,not-captured
XFINU,XFIN,,,,XFIN|XFINU,symbol-extension,11.06,7471244.0,82631958.64,canonicity,0,0,0,0,,not-captured,,not-captured
XPAXU,XPAX,,,,XPAX|XPAXU,symbol-extension,10.36,27451414.0,284396649.04,canonicity,0,0,0,0,,not-captured,,not-captured
XPDBU,XPDB,,,,XPDB|XPDBU,symbol-extension,10.74,35591000.0,382247340.0,canonicity,0,0,0,0,,not-captured,,not-captured
ZINGW,ZING,,,,ZING|ZINGW,symbol-extension,10.425,56038333.0,584199621.525,canonicity,0,0,0,0,,not-captured,,not-captured
ZIONO,ZIONL,,,,ZIONL|ZIONO,,47.22,147138000.0,6947856360.0,alphabetical,0,0,0,0,,not-captured,,not-captured
ZTAQU,ZT,,,,ZT|ZTAQU,,10.13,43125000.0,436856250.0,symbol_length,0,0,0,0,,not-captured,,not-captured
